S. No.,State,District,Block,Panchayat,Village,Habitation,Location,Type Of Source,Lab Name,Testing Date,Above Permissible Limit +ACY- (6.5 +ADw- pH +AD4- 8.5) (Mandatory+ACo-),Below Permissible Limit (Mandatory+ACo-),Above Permissible Limit (Emerging / Other+ACoAKg-),Below Permissible Limit (Emerging / Other+ACoAKg-)
601,BIHAR,MADHUBANI,RAHIKA,SUNDAR PUR BHITTHI,NEEMA,NEEMA,P.S Nima Mushari / SC150021333,Shallow Tubewell,MADHUBANI,01/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.84 Mg/l+AF0-,pH+AFs-7.14 PH+AF0-,TDS+AFs-385.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
602,BIHAR,MADHUBANI,RAHIKA,SUNDAR PUR BHITTHI,NEEMA,NEEMA,SHYAM SAHNI S/O NIRAS SAHNI GHAR KE PAS SADAK KINARE MALLAH TOL / SC150135520,Shallow Tubewell,MADHUBANI,01/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.84 Mg/l+AF0-,pH+AFs-7.23 PH+AF0-,TDS+AFs-385.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-1.00 NTU+AF0-
603,BIHAR,MADHUBANI,RAHIKA,SUNDAR PUR BHITTHI,NEEMA,NEEMA,Nc/Pc Scheme For Rahika Block / SC4469729,Deep Tubewell,MADHUBANI,01/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.90 Mg/l+AF0-,pH+AFs-7.23 PH+AF0-,TDS+AFs-635.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
604,BIHAR,MADHUBANI,RAHIKA,SUNDAR PUR BHITTHI,NEEMA,NEEMA,Arjun Yadav Ke Pas / SC4618961,Deep Tubewell,MADHUBANI,01/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.98 Mg/l+AF0-,pH+AFs-7.30 PH+AF0-,TDS+AFs-385.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
605,BIHAR,MADHUBANI,RAHIKA,SUNDAR PUR BHITTHI,SUNDAR PUR BHITTHI,SUNDAR PUR BHITTHI,M.S Bhitthi / SC150020384,Shallow Tubewell,MADHUBANI,01/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.80 Mg/l+AF0-,pH+AFs-7.30 PH+AF0-,TDS+AFs-452.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
606,BIHAR,MADHUBANI,RAHIKA,SUNDAR PUR BHITTHI,SUNDAR PUR BHITTHI,SUNDAR PUR BHITTHI,M.S Bidhyabharti / SC150020581,Shallow Tubewell,MADHUBANI,01/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.98 Mg/l+AF0-,pH+AFs-7.30 PH+AF0-,TDS+AFs-635.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
607,BIHAR,MADHUBANI,RAHIKA,SUNDAR PUR BHITTHI,SUNDAR PUR BHITTHI,SUNDAR PUR BHITTHI,P.MAK Kharra / SC150021065,Shallow Tubewell,MADHUBANI,01/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.80 Mg/l+AF0-,pH+AFs-7.30 PH+AF0-,TDS+AFs-385.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
608,BIHAR,MADHUBANI,RAHIKA,SUNDAR PUR BHITTHI,SUNDAR PUR BHITTHI,SUNDAR PUR BHITTHI,N.P.S Sundar Bhithi Paswan Tol / SC150021066,Shallow Tubewell,MADHUBANI,01/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.80 Mg/l+AF0-,pH+AFs-7.30 PH+AF0-,TDS+AFs-385.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
609,BIHAR,MADHUBANI,RAHIKA,SUNDAR PUR BHITTHI,SUNDAR PUR BHITTHI,SUNDAR PUR BHITTHI,U.M.S Sundarpur Bhitti / SC150021286,Shallow Tubewell,MADHUBANI,01/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.84 Mg/l+AF0-,pH+AFs-7.30 PH+AF0-,TDS+AFs-452.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
610,BIHAR,MADHUBANI,RAHIKA,SUNDAR PUR BHITTHI,SUNDAR PUR BHITTHI,SUNDAR PUR BHITTHI,P.S Noniya Tol / SC150021318,Shallow Tubewell,MADHUBANI,01/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.80 Mg/l+AF0-,pH+AFs-7.30 PH+AF0-,TDS+AFs-385.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
