id,Disctrict,AC,Block,Panchayat,,Village Name,Habitation Name,Source Type,Source Type Category Location,Location,Type,Scheme Name
12,Pashchim Champaran,Chanpatiya,CHANPATIA,MOHANA KULI,12,KAITHWALIA,KAITHWALIA,Deep tubewell,Ground Water,Nc/Pc Scheme For Chanpatia Block,SPOT,Nc/Pc Scheme For Chanpatia Block(0004544537)
13,Pashchim Champaran,Chanpatiya,CHANPATIA,MOHANA KULI,13,KAITHWALIA,SHIV MAHATO TOLA,Deep Tubewell,Ground Water,Nc/Pc Scheme For Chanpatia Block,SPOT,Nc/Pc Scheme For Chanpatia Block(0004544538)
14,Pashchim Champaran,Chanpatiya,CHANPATIA,MOHANA KULI,14,KHARDEUR,BABU TOLI KHAS,Shallow tubewell,Ground Water,,HandPump,COVERAGE IN PC TOLA IN 2012-13(0004742625)
15,Pashchim Champaran,Chanpatiya,CHANPATIA,MOHANA KULI,15,KHARDEUR,BABU TOLI KHAS,Deep tubewell,Ground Water,Nc/Pc Scheme For Chanpatia Block,SPOT,Nc/Pc Scheme For Chanpatia Block(0004544539)
16,Pashchim Champaran,Chanpatiya,CHANPATIA,MOHANA KULI,16,KHARDEUR,ISHA MIYA TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Chanpatia Block,SPOT,Nc/Pc Scheme For Chanpatia Block(0004544540)
17,Pashchim Champaran,Chanpatiya,CHANPATIA,MOHANA KULI,17,KHARDEUR,KHARDEUR,Deep tubewell,Ground Water,Nc/Pc Scheme For Chanpatia Block,SPOT,Nc/Pc Scheme For Chanpatia Block(0004544541)
18,Pashchim Champaran,Chanpatiya,CHANPATIA,MOHANA KULI,18,KHARDEUR,RAGHUNANDAN TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Chanpatia Block,SPOT,Nc/Pc Scheme For Chanpatia Block(0004544542)
19,Pashchim Champaran,Chanpatiya,CHANPATIA,MOHANA KULI,19,MEGHIA KHARGAULI,MEGHIA KHARGAULI,Shallow tubewell,Ground Water,,HandPump,Chanpatia Scheme(0001971321)
20,Pashchim Champaran,Chanpatiya,CHANPATIA,MOHANA KULI,20,MOHNA KULI,HARIJAN TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Chanpatia Block,SPOT,Nc/Pc Scheme For Chanpatia Block(0004544543)
21,Pashchim Champaran,Chanpatiya,CHANPATIA,MOHANA KULI,21,MOHNA KULI,JAKHARA,Shallow tubewell,Ground Water,,HandPump,Chanpatia Scheme(0001971328)
22,Pashchim Champaran,Chanpatiya,CHANPATIA,MOHANA KULI,22,MOHNA KULI,JAKHARA,Deep tubewell,Ground Water,PASWAN TOLLI,HandPump,CHANPATIA(0006575011)
23,Pashchim Champaran,Chanpatiya,CHANPATIA,MOHANA KULI,23,MOHNA KULI,MOHANA,Shallow tubewell,Ground Water,,HandPump,Chanpatia Scheme(0001971330)
24,Pashchim Champaran,Chanpatiya,CHANPATIA,MOHANA KULI,24,MOHNA KULI,MUSHARI,Shallow tubewell,Ground Water,,HandPump,Chanpatia Scheme(0001971333)
25,Pashchim Champaran,Chanpatiya,CHANPATIA,MOHANA KULI,25,SEMUA PUR,SEMUAPUR,Deep tubewell,Ground Water,Nc/Pc Scheme For Chanpatia Block,SPOT,Nc/Pc Scheme For Chanpatia Block(0004544544)
26,Pashchim Champaran,Chanpatiya,CHANPATIA,chuhri,1,CHUHARI,CHUHARI,Deep Tubewell,Ground Water,,HandPump,Chanpatia Scheme(0001971160)
27,Pashchim Champaran,Chanpatiya,CHANPATIA,chuhri,2,CHUHARI,CHUHARI,Deep Tubewell,Ground Water,ROAD SIDE,HandPump,CHANPATIA SCHEME(0006573818)
28,Pashchim Champaran,Chanpatiya,CHANPATIA,chuhri,3,CHUHARI,CHUHARI,Deep Tubewell,Ground Water,CHOWK SIDE,HandPump,CHANPATIA(0006572976)
29,Pashchim Champaran,Chanpatiya,CHANPATIA,chuhri,4,CHUHARI,CHUHARI,Deep Tubewell,Ground Water,NEAREST PIPAL,HandPump,CHANPATIYA(0006572933)
30,Pashchim Champaran,Chanpatiya,CHANPATIA,chuhri,5,CHUHARI,EKRAHIA TOLA,Deep Tubewell,Ground Water,,HandPump,Chanpatia Scheme(0001971165)
31,Pashchim Champaran,Chanpatiya,CHANPATIA,chuhri,6,CHUHARI,KHARWA TOLA,Shallow Tubewell,Ground Water,,HandPump,COVERAGE IN PC TOLA IN 2012+//0Awv/9AK0-13(0004746172)
32,Pashchim Champaran,Chanpatiya,CHANPATIA,chuhri,7,CHUHARI,KHARWA TOLA,Deep Tubewell,Ground Water,Nc/Pc Scheme For Chanpatia Block,SPOT,Nc/Pc Scheme For Chanpatia Block(0004544476)
33,Pashchim Champaran,Chanpatiya,CHANPATIA,chuhri,8,CHUHARI,TURHA TOLA,Deep Tubewell,Ground Water,,HandPump,Chanpatia Scheme(0001971170)
34,Pashchim Champaran,Chanpatiya,CHANPATIA,chuhri,9,JIACHHA TOLA,JICHHA TOLA,Deep Tubewell,Ground Water,,HandPump,Chanpatia Scheme(0001971174)
35,Pashchim Champaran,Chanpatiya,CHANPATIA,chuhri,10,JIACHHA TOLA,PATHAK PURI,Deep Tubewell,Ground Water,Nc/Pc Scheme For Chanpatia Block,SPOT,Nc/Pc Scheme For Chanpatia Block(0004544477)
36,Pashchim Champaran,Chanpatiya,CHANPATIA,chuhri,11,LACHHU CHHAPAR ANDAR BHAISAHI,HARIJAN TOLA,Deep Tubewell,Ground Water,Nc/Pc Scheme For Chanpatia Block,SPOT,Nc/Pc Scheme For Chanpatia Block(0004544478)
37,Pashchim Champaran,Chanpatiya,CHANPATIA,chuhri,12,LACHHU CHHAPAR ANDAR BHAISAHI,LACHHUCHHAPAR,Deep Tubewell,Ground Water,Nc/Pc Scheme For Chanpatia Block,SPOT,Nc/Pc Scheme For Chanpatia Block(0004544479)
38,Pashchim Champaran,Chanpatiya,CHANPATIA,chuhri,13,LACHHU CHHAPAR ANDAR BHAISAHI,MAIN TOLA,Deep Tubewell,Ground Water,Nc/Pc Scheme For Chanpatia Block,SPOT,Nc/Pc Scheme For Chanpatia Block(0004544480)
39,Pashchim Champaran,Chanpatiya,CHANPATIA,chuhri,14,LACHHU CHHAPAR ANDAR BHAISAHI,PRIRTI TOLA,Deep Tubewell,Ground Water,Nc/Pc Scheme For Chanpatia Block,SPOT,Nc/Pc Scheme For Chanpatia Block(0004544481)
40,Pashchim Champaran,Chanpatiya,CHANPATIA,chuhri,15,MISKAR TOLA,MISKAR TOLA,Deep Tubewell,Ground Water,Nc/Pc Scheme For Chanpatia Block,SPOT,Nc/Pc Scheme For Chanpatia Block(0004544482)
41,Pashchim Champaran,Chanpatiya,MAJHAULIA,PAKAR MAJHALIA,1,PAKRIHARI,PAKRI HARI,Deep tubewell,Ground Water,Nc/Pc Scheme For Majhaulia Block,SPOT,Nc/Pc Scheme For Majhaulia Block(0004545709)
42,Pashchim Champaran,Chanpatiya,MAJHAULIA,PAKAR MAJHALIA,2,PAKRIHARI,SEKH TOLI,Deep tubewell,Ground Water,Nc/Pc Scheme For Majhaulia Block,SPOT,Nc/Pc Scheme For Majhaulia Block(0004545710)
43,Pashchim Champaran,Chanpatiya,CHANPATIA,LOHARIA,1,LOHIARIA,BAN KATWO,Deep tubewell,Ground Water,Nc/Pc Scheme For Chanpatia Block,SPOT,Nc/Pc Scheme For Chanpatia Block(0004544513)
44,Pashchim Champaran,Chanpatiya,CHANPATIA,LOHARIA,2,LOHIARIA,BHAGAHI,Shallow tubewell,Ground Water,,HandPump,COVERAGE IN PC TOLA IN 2012- 13(0004742348)
45,Pashchim Champaran,Chanpatiya,CHANPATIA,LOHARIA,3,LOHIARIA,BHAGAHI,Deep tubewell,Ground Water,Nc/Pc Scheme For Chanpatia Block,SPOT,Nc/Pc Scheme For Chanpatia Block(0004544514)
46,Pashchim Champaran,Chanpatiya,CHANPATIA,LOHARIA,4,LOHIARIA,DURGA TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Chanpatia Block,SPOT,Nc/Pc Scheme For Chanpatia Block(0004544515)
47,Pashchim Champaran,Chanpatiya,CHANPATIA,LOHARIA,5,LOHIARIA,LOHARIA,Shallow tubewell,Ground Water,,HandPump,Chanpatia Scheme(0001971264)
48,Pashchim Champaran,Chanpatiya,CHANPATIA,LOHARIA,6,LOHIARIA,LOHARIA,Deep tubewell,Ground Water,PASWAN TOLLI,HandPump,CHANPATIA SCHEME(0006573377)
49,Pashchim Champaran,Chanpatiya,CHANPATIA,LOHARIA,7,LOHIARIA,LOHARIA,Deep tubewell,Ground Water,P.S. Durga Nagar,HandPump,School Scheme(0006570131)
50,Pashchim Champaran,Chanpatiya,CHANPATIA,LOHARIA,8,LOHIARIA,LOHARIA,Deep tubewell,Ground Water,Basic School Lohiariya,HandPump,School Scheme(0006570146)
