ID,District,AC,Block,SL.No.,GP Name,Total Detail Entered (With +ACY- Without Toilet) BLS+AC0-2012,BPL (2012),+ACI-Identified(APL, 2012)+ACI-,+ACI-UnIdentified (APL, 2012)+ACI-,+ACI-Total (UnIdentified  Identified, APL, 2012)+ACI-,Total (BPL+//0Aw//9ALL//QDv//0Av//9AL0-),Total HH Identified,No.of HH entered by name +AFs-2013+AC0-14+AF0-,No. of Households covered 2014+AC0-2015 (including unapproved),Total No. of Households Covered after Survey 2012,No.of HH reported by name +AFs-2015+AC0-16+AF0-
1,Madhubani,Babubarhi,Babubarhi,1,BABU BARHI ,3181,2834,1,17,18,2852,2835,0,0,0,123
2,Madhubani,Babubarhi,Babubarhi,2,BARDAHI+AC0-BARHARA ,3041,2687,43,0,43,2730,2730,0,5,5,12
3,Madhubani,Babubarhi,Babubarhi,3,BASAHA ,2354,2111,0,0,0,2111,2111,0,0,0,1
4,Madhubani,Babubarhi,Babubarhi,4,BELA ,2050,1839,1,0,1,1840,1840,0,0,0,2
5,Madhubani,Babubarhi,Babubarhi,5,BHATCHAURA ,2560,2270,27,0,27,2297,2297,0,24,24,11
6,Madhubani,Babubarhi,Babubarhi,6,BHUPATI ,1499,1318,24,0,24,1342,1342,0,1,1,10
7,Madhubani,Babubarhi,Babubarhi,7,CHHAURAHI ,2054,1568,275,0,275,1843,1843,0,0,0,1
8,Madhubani,Babubarhi,Babubarhi,8,DHAMAURA ,2396,1537,606,8,614,2151,2143,0,0,0,8
9,Madhubani,Babubarhi,Babubarhi,9,GHANGHAUR ,2148,1921,1,3,4,1925,1922,0,1,1,16
10,Madhubani,Babubarhi,Babubarhi,10,KULHARIA ,2390,2130,12,0,12,2142,2142,0,3,3,3
11,Madhubani,Babubarhi,Babubarhi,11,MAHESH WARA ,2221,1993,0,0,0,1993,1993,0,14,14,2
12,Madhubani,Babubarhi,Babubarhi,12,MISRAULIA ,3408,3055,1,0,1,3056,3056,0,0,0,21
13,Madhubani,Babubarhi,Babubarhi,13,MURHADI ,2761,2478,0,0,0,2478,2478,0,0,0,1
14,Madhubani,Babubarhi,Babubarhi,14,PACHRUKHI ,2712,2416,14,0,14,2430,2430,0,26,26,34
15,Madhubani,Babubarhi,Babubarhi,15,PIRHI ,2143,1907,15,0,15,1922,1922,0,1,1,4
16,Madhubani,Babubarhi,Babubarhi,16,SARRA+AC0-SANPATAHI ,3354,2988,4,12,16,3004,2992,0,0,0,12
17,Madhubani,Babubarhi,Babubarhi,17,SATGHARA ,2210,1480,489,9,498,1978,1969,0,1,1,9
18,Madhubani,Babubarhi,Babubarhi,18,SONMATI ,2536,2181,83,14,97,2278,2264,0,0,0,13
19,Madhubani,Babubarhi,Babubarhi,19,TEGHRA ,2262,1819,210,1,211,2030,2029,0,3,3,33
20,Madhubani,Babubarhi,Babubarhi,20,TIRHUTA ,3830,2876,33,526,559,3435,2909,0,0,0,13
21,Madhubani,Babubarhi,Khajauli,1,BENTA KAKARGHATI,2226,1262,726,0,726,1988,1988,0,4,5,1
22,Madhubani,Babubarhi,Khajauli,2,BHAKUA,2389,1175,877,0,877,2052,2052,0,5,8,3
23,Madhubani,Babubarhi,Khajauli,3,CHANDRA DIH,1362,1101,2,0,2,1103,1103,0,3,3,0
24,Madhubani,Babubarhi,Khajauli,4,CHATRA GOTH NORTH,2821,1353,960,127,1087,2440,2313,0,5,7,2
25,Madhubani,Babubarhi,Khajauli,5,CHATRA GOTH SOUTH,1992,1409,93,0,93,1502,1502,0,1,9,8
26,Madhubani,Babubarhi,Khajauli,6,DATUAR,2311,887,1062,0,1062,1949,1949,0,26,42,16
27,Madhubani,Babubarhi,Khajauli,7,INRWA,2142,1523,315,0,315,1838,1838,0,41,44,3
28,Madhubani,Babubarhi,Khajauli,8,KANHAULI,2144,1015,841,0,841,1856,1856,0,5,8,3
29,Madhubani,Babubarhi,Khajauli,9,KHAJAULI,2333,190,374,0,374,564,564,0,1,34,33
30,Madhubani,Babubarhi,Khajauli,10,MAHUA EKDARA,2780,1378,963,1,964,2342,2341,0,133,152,19
31,Madhubani,Babubarhi,Khajauli,11,NARAR EAST,2503,1311,879,0,879,2190,2190,0,8,9,1
32,Madhubani,Babubarhi,Khajauli,12,RASHIDPUR,2749,852,557,0,557,1409,1409,0,68,69,1
33,Madhubani,Babubarhi,Khajauli,13,SARABE,2494,1002,635,0,635,1637,1637,0,179,220,41
34,Madhubani,Babubarhi,Khajauli,14,SUKKI,2153,1168,581,0,581,1749,1749,0,48,79,31
35,Madhubani,Babubarhi,Ladania,1,BELAHI ,2373,1901,224,0,224,2125,2125,0,33,33,0
36,Madhubani,Babubarhi,Ladania,2,DALOKHAR ,2562,1976,319,0,319,2295,2295,0,19,19,31
37,Madhubani,Babubarhi,Ladania,3,EKHARI ,2706,1943,376,106,482,2425,2319,0,0,0,0
38,Madhubani,Babubarhi,Ladania,4,GAJHARA ,2175,1342,610,0,610,1952,1952,0,12,12,7
39,Madhubani,Babubarhi,Ladania,5,GIDHWAS ,2497,1957,280,0,280,2237,2237,0,0,0,3
40,Madhubani,Babubarhi,Ladania,6,KHOJA ,0,0,0,0,0,0,0,0,0,0,0
41,Madhubani,Babubarhi,Ladania,7,KUMARKHAT EAST ,3544,2724,493,1,494,3218,3217,0,47,47,26
42,Madhubani,Babubarhi,Ladania,8,KUMARKHAT WEST ,2489,1445,790,0,790,2235,2235,0,23,23,27
43,Madhubani,Babubarhi,Ladania,9,LACHHMINIA ,2936,2155,475,0,475,2630,2630,0,2,2,1
44,Madhubani,Babubarhi,Ladania,10,MAHTHA ,2054,1346,496,0,496,1842,1842,0,4,4,0
45,Madhubani,Babubarhi,Ladania,11,PADMA ,2760,1852,622,0,622,2474,2474,0,8,8,0
46,Madhubani,Babubarhi,Ladania,12,PATHRAHI ,2467,1600,613,0,613,2213,2213,0,16,16,44
