S. No.,State,District,Block,Panchayat,Village,Habitation,Location,Type Of Source,Lab Name,Testing Date,Above Permissible Limit +ACY- (6.5 +ADw- pH +AD4- 8.5) (Mandatory+ACo-),Below Permissible Limit (Mandatory+ACo-),Above Permissible Limit (Emerging / Other+ACoAKg-),Below Permissible Limit (Emerging / Other+ACoAKg-)
201,BIHAR,PASHCHIM CHAMPARAN,GAUNAHA,SEMARI DUMARI,TARA,TARA,Nc/Pc Scheme For Gaunaha Block / SC4448477,Deep Tubewell,PASHCHIM CHAMPARAN,09/09/2015,,+ACI-Iron+AFs-0.24 Mg/l+AF0-,Fluoride+AFs-0.73 Mg/l+AF0-,pH+AFs-7.15 PH+AF0-,TDS+AFs-384.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-1.00 NTU+AF0-
202,BIHAR,PASHCHIM CHAMPARAN,GAUNAHA,SERWA MASJIDWA,BARHARWA,BARHARWA,Near School / SC150143599,Deep Tubewell,PASHCHIM CHAMPARAN,09/09/2015,,+ACI-Iron+AFs-0.24 Mg/l+AF0-,Fluoride+AFs-0.41 Mg/l+AF0-,pH+AFs-7.11 PH+AF0-,TDS+AFs-347.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-1.00 NTU+AF0-
203,BIHAR,PASHCHIM CHAMPARAN,GAUNAHA,SERWA MASJIDWA,BARHARWA,BARHARWA,Nc/Pc Scheme For Gaunaha Block / SC4448478,Deep Tubewell,PASHCHIM CHAMPARAN,09/09/2015,,+ACI-Iron+AFs-0.29 Mg/l+AF0-,Fluoride+AFs-0.53 Mg/l+AF0-,pH+AFs-7.22 PH+AF0-,TDS+AFs-382.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
204,BIHAR,PASHCHIM CHAMPARAN,GAUNAHA,SERWA MASJIDWA,BARHARWA,BARHARWA,Inside Habitation / SC5649790,Deep Tubewell,PASHCHIM CHAMPARAN,09/09/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.65 Mg/l+AF0-,pH+AFs-7.21 PH+AF0-,TDS+AFs-386.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-1.00 NTU+AF0-
205,BIHAR,PASHCHIM CHAMPARAN,GAUNAHA,SERWA MASJIDWA,MASJIDWA,MASZIDBA,Nc/Pc Scheme For Gaunaha Block / SC4448479,Deep Tubewell,PASHCHIM CHAMPARAN,09/09/2015,,+ACI-Iron+AFs-0.25 Mg/l+AF0-,Fluoride+AFs-0.54 Mg/l+AF0-,pH+AFs-7.11 PH+AF0-,TDS+AFs-389.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-1.00 NTU+AF0-
206,BIHAR,PASHCHIM CHAMPARAN,GAUNAHA,SERWA MASJIDWA,MASJIDWA,MASZIDBA,Inside Habitation / SC4590354,Shallow Tubewell,PASHCHIM CHAMPARAN,09/09/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.47 Mg/l+AF0-,pH+AFs-7.15 PH+AF0-,TDS+AFs-384.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-1.00 NTU+AF0-
207,BIHAR,PASHCHIM CHAMPARAN,GAUNAHA,SERWA MASJIDWA,MASJIDWA,MASZIDBA,Inside Habitation / SC5649789,Deep Tubewell,PASHCHIM CHAMPARAN,09/09/2015,,+ACI-Iron+AFs-0.29 Mg/l+AF0-,Fluoride+AFs-0.95 Mg/l+AF0-,pH+AFs-7.21 PH+AF0-,TDS+AFs-386.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-1.00 NTU+AF0-
208,BIHAR,PASHCHIM CHAMPARAN,GAUNAHA,SERWA MASJIDWA,MATIARIA,MATIARIYA,Inside Habitation / SC1718626,Deep Tubewell,PASHCHIM CHAMPARAN,09/09/2015,,+ACI-Iron+AFs-0.24 Mg/l+AF0-,Fluoride+AFs-0.51 Mg/l+AF0-,pH+AFs-7.11 PH+AF0-,TDS+AFs-348.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-1.00 NTU+AF0-
209,BIHAR,PASHCHIM CHAMPARAN,GAUNAHA,SERWA MASJIDWA,MATIARIA,MATIARIYA,Inside Habitation / SC5649787,Deep Tubewell,PASHCHIM CHAMPARAN,09/09/2015,,+ACI-Iron+AFs-0.29 Mg/l+AF0-,Fluoride+AFs-0.96 Mg/l+AF0-,pH+AFs-7.14 PH+AF0-,TDS+AFs-388.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-1.00 NTU+AF0-
210,BIHAR,PASHCHIM CHAMPARAN,GAUNAHA,SERWA MASJIDWA,MATIARIA,MATIARIYA,Inside Habitation / SC5649788,Deep Tubewell,PASHCHIM CHAMPARAN,09/09/2015,,+ACI-Iron+AFs-0.26 Mg/l+AF0-,Fluoride+AFs-0.69 Mg/l+AF0-,pH+AFs-7.21 PH+AF0-,TDS+AFs-415.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-1.00 NTU+AF0-
