S. No.,State,District,Block,Panchayat,Village,Habitation,Location,Type Of Source,Lab Name,Testing Date,Above Permissible Limit +ACY- (6.5 +ADw- pH +AD4- 8.5) (Mandatory+ACo-),Below Permissible Limit (Mandatory+ACo-),Above Permissible Limit (Emerging / Other+ACoAKg-),Below Permissible Limit (Emerging / Other+ACoAKg-)
1,BIHAR,PASHCHIM CHAMPARAN,BAIRIA,DAKSHINI PATJIRWA,DACHEN PATJARWA,BIN TOLA,Nc/Pc Scheme For Bairia Block / SC4447932,Deep Tubewell,PASHCHIM CHAMPARAN,09/09/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.54 Mg/l+AF0-,pH+AFs-7.12 PH+AF0-,TDS+AFs-374.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-1.00 NTU+AF0-
2,BIHAR,PASHCHIM CHAMPARAN,BAIRIA,DAKSHINI PATJIRWA,DACHEN PATJARWA,DACHEN PATZARWA,SC1715521,Shallow Tubewell,PASHCHIM CHAMPARAN,09/09/2015,,+ACI-Iron+AFs-0.29 Mg/l+AF0-,Fluoride+AFs-0.44 Mg/l+AF0-,pH+AFs-7.11 PH+AF0-,TDS+AFs-355.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-1.00 NTU+AF0-
3,BIHAR,PASHCHIM CHAMPARAN,BAIRIA,DAKSHINI PATJIRWA,DACHEN PATJARWA,GORRAHIYA,Nc/Pc Scheme For Bairia Block / SC4447933,Deep Tubewell,PASHCHIM CHAMPARAN,09/09/2015,,+ACI-Iron+AFs-0.27 Mg/l+AF0-,Fluoride+AFs-0.54 Mg/l+AF0-,pH+AFs-7.11 PH+AF0-,TDS+AFs-348.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-1.00 NTU+AF0-
4,BIHAR,PASHCHIM CHAMPARAN,BAIRIA,DAKSHINI PATJIRWA,DACHEN PATJARWA,JAHWA TOLA,Nc/Pc Scheme For Bairia Block / SC4447934,Deep Tubewell,PASHCHIM CHAMPARAN,09/09/2015,,+ACI-Iron+AFs-0.20 Mg/l+AF0-,Fluoride+AFs-0.69 Mg/l+AF0-,pH+AFs-7.22 PH+AF0-,TDS+AFs-395.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
5,BIHAR,PASHCHIM CHAMPARAN,BAIRIA,DAKSHINI PATJIRWA,DACHEN PATJARWA,JAHWA TOLA,Inside Habitation / SC4664620,Shallow Tubewell,PASHCHIM CHAMPARAN,09/09/2015,,+ACI-Iron+AFs-0.24 Mg/l+AF0-,Fluoride+AFs-0.54 Mg/l+AF0-,pH+AFs-7.11 PH+AF0-,TDS+AFs-375.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-1.00 NTU+AF0-
6,BIHAR,PASHCHIM CHAMPARAN,BAIRIA,DAKSHINI PATJIRWA,DACHEN PATJARWA,LALA TOLA,Nc/Pc Scheme For Bairia Block / SC4447935,Deep Tubewell,PASHCHIM CHAMPARAN,09/09/2015,,+ACI-Iron+AFs-0.25 Mg/l+AF0-,Fluoride+AFs-0.58 Mg/l+AF0-,pH+AFs-7.24 PH+AF0-,TDS+AFs-384.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
7,BIHAR,PASHCHIM CHAMPARAN,BAIRIA,DAKSHINI PATJIRWA,DACHEN PATJARWA,RANHA,Nc/Pc Scheme For Bairia Block / SC4447936,Deep Tubewell,PASHCHIM CHAMPARAN,09/09/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.65 Mg/l+AF0-,pH+AFs-7.10 PH+AF0-,TDS+AFs-356.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-1.00 NTU+AF0-
8,BIHAR,PASHCHIM CHAMPARAN,BAIRIA,FULIYAKHAR,ARAZI BANDOBASTI PHULIA KHANR,A. BANDOBASTI PHULIYAKHAR,SC1715527,Shallow Tubewell,PASHCHIM CHAMPARAN,09/09/2015,,+ACI-Iron+AFs-0.24 Mg/l+AF0-,Fluoride+AFs-0.43 Mg/l+AF0-,pH+AFs-7.15 PH+AF0-,TDS+AFs-361.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-1.00 NTU+AF0-
9,BIHAR,PASHCHIM CHAMPARAN,BAIRIA,FULIYAKHAR,ARAZI BANDOBASTI PHULIA KHANR,KHAIRA TOLA,Nc/Pc Scheme For Bairia Block / SC4447937,Deep Tubewell,PASHCHIM CHAMPARAN,09/09/2015,,+ACI-Iron+AFs-0.26 Mg/l+AF0-,Fluoride+AFs-0.94 Mg/l+AF0-,pH+AFs-7.16 PH+AF0-,TDS+AFs-375.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-1.00 NTU+AF0-
10,BIHAR,PASHCHIM CHAMPARAN,BAIRIA,FULIYAKHAR,BALDEW PANDITWA,BALDEO PANDITHWA,SC1715535,Shallow Tubewell,PASHCHIM CHAMPARAN,09/09/2015,,+ACI-Iron+AFs-0.24 Mg/l+AF0-,Fluoride+AFs-0.54 Mg/l+AF0-,pH+AFs-7.12 PH+AF0-,TDS+AFs-374.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-1.00 NTU+AF0-
