id,Disctrict,AC,Block,Panchayat,,Village Name,Habitation Name,Source Type,Source Type Category Location,Location,Type,Scheme Name
11,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,PURAINIYA,11,HARSARI,PANDEY TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004546189)
12,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,PURAINIYA,12,KHIRIA,HARIJAN TOLI,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004546190)
13,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,PURAINIYA,13,KHIRIA,KHIRIYA,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004546191)
14,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,PURAINIYA,14,KHIRIA,MISRA TOLI,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004546192)
15,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,PURAINIYA,15,KHIRIA,RAJPUT TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004546193)
16,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,PURAINIYA,16,KOIRGANWAN,HARIJAN TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004546194)
17,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,PURAINIYA,17,KOIRGANWAN,KHUSH MAHTO TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004546195)
18,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,PURAINIYA,18,KOIRGANWAN,KOIRGWAR,Deep tubewell,Ground Water,,HandPump,Narkatiaganj Scheme(0001970901)
19,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,PURAINIYA,19,KOIRGANWAN,KOIRGWAR,Deep tubewell,Ground Water,,HandPump,Narkatiganj Scheme(0004088352)
20,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,PURAINIYA,20,KOIRGANWAN,KOIRI TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004546196)
21,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,PURAINIYA,21,KOIRGANWAN,MUSHAR TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004546197)
22,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,PURAINIYA,22,MATHIA,HARIJAN TOLI,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004546198)
23,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,PURAINIYA,23,MATHIA,MATHIYA,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004546199)
24,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,PURAINIYA,24,MATHIA,MUSHAR TOLI,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004546200)
25,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,PURAINIYA,25,MATHIA KHAP,MATHIYA KHAP,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004546201)
26,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,PURAINIYA,26,MATHIA NISF,HARIJAN TOLI,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004546202)
27,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,PURAINIYA,27,MATHIA NISF,MATHIA NIST,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004546203)
28,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,PURAINIYA,28,MATHIA NISF,MISRA TOLI,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004546204)
29,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,PURAINIYA,29,PURAINIA,BRAHMIN TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004546205)
30,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,PURAINIYA,30,PURAINIA,CHAMAR TOLA,Deep tubewell,Ground Water,"Pipra Diulia, Near Bhagw an Prasad",HandPump,Narkatiyaganj Scheme(0007063949)
31,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,PURAINIYA,31,PURAINIA,CHAMAR TOLA,Deep tubewell,round ater,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004546206)
32,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,PURAINIYA,32,PURAINIA,PURAINIA,Deep tubewell,round ater,Pipra Diulia,HandPump,Narkatiyaganj Scheme(0007063949)
33,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,PURAINIYA,33,PURAINIA,PURAINIA,Deep tubewell,round ater,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004546207)
34,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,N,1,PIPRA,DAKHIN TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004546148)
35,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,N,2,PIPRA,DHOBI TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004546149)
36,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,N,3,PIPRA,NAYA TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004546150)
37,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,N,4,PIPRA,PIPRA,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004546151)
38,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,BHERIHARWA,1,BAITAPUR,BAITAPUR,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004545847)
39,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,BHERIHARWA,2,BAITAPUR,BAITAPUR,Deep tubewell,Ground Water,P.S. BAITAPUR,HandPump,School Scheme(0006573204)
40,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,BHERIHARWA,3,BAITAPUR,HARIJAN TOLI,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004545848)
41,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,BHERIHARWA,4,BAITAPUR,LOHAR TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004545849)
42,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,BHERIHARWA,5,BAITAPUR,NAYA TOLI,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004545850)
43,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,BHERIHARWA,6,BAITAPUR,ROY TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004545851)
44,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,BHERIHARWA,7,BELWA,BELWA,Deep tubewell,Ground Water,Near Pokhar,HandPump,Narkatiaganj Scheme(0001970371)
45,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,BHERIHARWA,8,BELWA,BELWA,Deep tubewell,Ground Water,Road Side,HandPump,Narkatiganj Scheme(0004088671)
46,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,BHERIHARWA,9,BELWA,HARIJAN TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004545852)
47,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,BHERIHARWA,10,BELWA,MASZID TOLA,Deep tubewell,Ground Water,,HandPump,Narkatiganj Scheme(0004088685)
48,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,BHERIHARWA,11,BELWA,PURAB TOLA,Deep tubewell,Ground Water,,HandPump,Narkatiaganj Scheme(0001970383)
49,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,BHERIHARWA,12,BELWA,PURAB TOLA,Deep tubewell,Ground Water,,HandPump,Narkatiganj Scheme(0004088688)
50,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,BHERIHARWA,13,BELWA,SHEKH TOLA,Deep tubewell,Ground Water,Road Side,HandPump,Narkatiaganj Scheme(0001970393)
51,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,BHERIHARWA,14,BELWA,SONAR TOLA,Deep tubewell,Ground Water,,HandPump,Narkatiaganj Scheme(0001970403)
52,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,BHERIHARWA,15,BHERIHARWA,BHERIHARWA,Deep tubewell,Ground Water,Near Braham Sthan,HandPump,Narkatiaganj Scheme(0001970414)
53,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,BHERIHARWA,16,BHERIHARWA,BHERIHARWA,Deep tubewell,Ground Water,M.S. BHERIHARWA PROONAT,HandPump,Narkatiganj Scheme(0003264349)
54,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,BHERIHARWA,17,BHERIHARWA,BHERIHARWA,Deep tubewell,Ground Water,M.S. BHERIHARWA PROONAT,HandPump,Narkatiya Ganj(0003008134)
55,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,BHERIHARWA,18,BHERIHARWA,DAKHIN TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004545853)
56,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,BHERIHARWA,19,BHERIHARWA,DUBEY TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004545854)
57,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,BHERIHARWA,20,BHERIHARWA,DUSADH TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004545855)
58,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,BHERIHARWA,21,BHERIHARWA,HARIJAN TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004545856)
59,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,BHERIHARWA,22,BHERIHARWA,J. RAM KA TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004545857)
60,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,BHERIHARWA,23,BHERIHARWA,MOHAMAD TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004545858)
61,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,BINBALIYA,1,BARWA,ALI MINYA TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004545859)
62,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,BINBALIYA,2,BARWA,BARWA,Deep tubewell,Ground Water,Road Side,HandPump,Mainatanr And Narkatiaganj Spot Source Scheme(0005681236)
63,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,BINBALIYA,3,BARWA,BARWA,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004545860)
64,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,BINBALIYA,4,BARWA,BARWA,Deep tubewell,Ground Water,P.S. BARWA-1,HandPump,School Scheme(0006573232)
65,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,BINBALIYA,5,BARWA,BARWA,Deep tubewell,Ground Water,P.S. BARWA-2,HandPump,School Scheme(0006573256)
66,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,BINBALIYA,6,BARWA,DUSAD TOLI,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004545861)
67,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,BINBALIYA,7,BARWA,MUSHAR TOLI,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004545862)
68,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,BINBALIYA,8,BINWALIA,BEEN TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004545863)
69,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,BINBALIYA,9,BINWALIA,BINAULIYA,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004545864)
70,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,BINBALIYA,10,BINWALIA,DUSAD TOLA,Shallow tubewell,Ground Water,,HandPump,COVERAGE IN PC TOLA IN 2012-13(0004769551)
71,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,BINBALIYA,11,BINWALIA,DUSAD TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004545865)
72,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,BINBALIYA,12,BINWALIA,MASZEED TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004545866)
73,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,BINBALIYA,13,BINWALIA,MINYA TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004545867)
74,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,BINBALIYA,14,BINWALIA,MUSHAR TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004545868)
75,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,BINBALIYA,15,BINWALIA,NALA PER KA TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004545869)
76,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,BINBALIYA,16,BINWALIA,PURAB TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004545870)
77,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,BINBALIYA,17,HAJHARIA,BICHALA TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004545871)
78,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,BINBALIYA,18,HAJHARIA,DAKUN TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004545872)
79,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,BINBALIYA,19,HAJHARIA,DUSAD TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004545873)
80,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,BINBALIYA,20,HAJHARIA,HAJHARIA,Deep tubewell,Ground Water,,HandPump,Narkatiaganj Scheme(0001970428)
81,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,BINBALIYA,21,HAJHARIA,MINYA TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004545874)
82,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,BINBALIYA,22,HAJHARIA,PARTI TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004545875)
83,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,BINBALIYA,23,MAHUAWA,DAKHINBARI TOLI,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004545876)
84,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,BINBALIYA,24,MAHUAWA,HARIJAN TOLI,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004545877)
85,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,BINBALIYA,25,MAHUAWA,MAHUAWAN,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004545878)
86,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,BINBALIYA,26,MAHUAWA,MEA TOLI,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004545879)
87,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,BINBALIYA,27,MAHUAWA,MISHRA TOLI,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004545880)
88,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,BINBALIYA,28,MAHUAWA,MUSHAR TOLI,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004545881)
89,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,BINBALIYA,29,MAHUAWA,PURAB TOLA,Deep tubewell,Ground Water,,HandPump,Mainatanr And Narkatiaganj Spot Source Scheme(0005681236)
90,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,BINBALIYA,30,MAHUAWA,PURAB TOLA,Deep tubewell,Ground Water,"Ward- 10, Near Rehan Alam/Sekh Tejamul, Near Nala",HandPump,Narkatiyaganj Scheme(0007063949)
91,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,BINBALIYA,31,MAHUAWA,PURAB TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004545882)
92,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,BINBALIYA,32,MAHUAWA,UTARBARI TOLI,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004545883)
93,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,BINBALIYA,33,PIPRA,DAKHIN TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004545884)
94,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,BINBALIYA,34,PIPRA,PIPRA,Deep tubewell,Ground Water,INSIDE HABITATION,HandPump,NAKATIYAGNJ SCHEME(0006571379)
95,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,BINBALIYA,35,PIPRA,PIPRA,Deep tubewell,Ground Water,NEAR PIPAL,HandPump,NAKATIYAGNJ SCHEME(0006571379)
96,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,BINBALIYA,36,PIPRA,PIPRA,Deep tubewell,Ground Water,INSIDE HABITATION,HandPump,NARKATIYAGANJ(0006571287)
97,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,BINBALIYA,37,PIPRA,PIPRA,Deep tubewell,Ground Water,HARIJAN TOLI,HandPump,NARKATIYAGANJ(0006571287)
98,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,BINBALIYA,38,PIPRA,PIPRA,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004545885)
99,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,BINBALIYA,39,PIPRA,PURBARI TOLI,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004545886)
100,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,BINBALIYA,40,PIPRA,UTARBARI TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004545887)
101,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,BINBALIYA,41,TERHI KUIA,CHAI TOLI,Deep tubewell,Ground Water,Braham Sthan,HandPump,Mainatanr And Narkatiaganj Spot Source Scheme(0005681236)
102,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,BINBALIYA,42,TERHI KUIA,CHAI TOLI,Deep tubewell,Ground Water,"Ward- 6, Near Mahant Mahto/ Bhoj Mahto Near Public Place",HandPump,Narkatiyaganj Scheme(0007063949)
103,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,BINBALIYA,43,TERHI KUIA,CHAI TOLI,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004545888)
104,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,BINBALIYA,44,TERHI KUIA,HARIJAN TOLI,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004545889)
105,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,BINBALIYA,45,TERHI KUIA,TARHI KUIYA,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004545890)
106,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,SUGAULI,1,LAUKARIA,BEEN TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004546310)
107,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,SUGAULI,2,LAUKARIA,JATWA TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004546311)
108,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,SUGAULI,3,LAUKARIA,LAUKARIYA,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004546312)
109,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,SUGAULI,4,LAUKARIA,MALAH TOLI,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004546313)
110,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,SUGAULI,5,LAUKARIA,PURAS TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004546314)
111,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,SUGAULI,6,MUJAUNA,CHURIHAR TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004546315)
112,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,SUGAULI,7,MUJAUNA,DAUHIN TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004546316)
113,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,SUGAULI,8,MUJAUNA,MASZID TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004546317)
114,Pashchim Champaran,Narkatiaganj,NARKATIAGANJ,SUGAULI,9,MUJAUNA,MUJAUNA,Deep tubewell,Ground Water,Nc/Pc Scheme For Narkatiganj Block,SPOT,Nc/Pc Scheme For Narkatiganj Block(0004546318)
