id,Disctrict,AC,Block,Panchayat,,Village Name,Habitation Name,Source Type,Source Type Category Location,Location,Type,Scheme Name
28,Supaul,Supaul,SUPAUL,BARAUTI,28,BARUARI,DHANUK TOLA,Shallow tubewell,Ground Water,Inside Habitation,HandPump,ARWSP(0001448415)
29,Supaul,Supaul,SUPAUL,BARAUTI,29,BARUARI,DHANUK TOLA,Shallow tubewell,Ground Water,Inside Habitation,HandPump,NC/PC(0001978830)
30,Supaul,Supaul,SUPAUL,BARAUTI,30,BARUARI,DHANUK TOLA,Shallow tubewell,Ground Water,Inside Habitation,HandPump,NC/PC(0001978830)
31,Supaul,Supaul,SUPAUL,BARAUTI,31,BARUARI,DHANUK TOLA,Shallow tubewell,Ground Water,,HandPump,NC/PC(0001978830)
32,Supaul,Supaul,SUPAUL,BARAUTI,32,BARUARI,G. HARIJAN TOLA,Deep tubewell,Ground Water,Inside Habitation,SPOT,Nc/Pc Scheme For Supaul Block(0004533197)
33,Supaul,Supaul,SUPAUL,BARAUTI,33,BARUARI,G. HARIJAN TOLA,Deep tubewell,Ground Water,Inside Habitation,SPOT,Nc/Pc Scheme For Supaul Block(0004533197)
34,Supaul,Supaul,SUPAUL,BARAUTI,34,BARUARI,G. HARIJAN TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Supaul Block,SPOT,Nc/Pc Scheme For Supaul Block(0004533197)
35,Supaul,Supaul,SUPAUL,BARAUTI,35,BARUARI,G. HARIJAN TOLA,Deep tubewell,Ground Water,,HandPump,Supaul (Amha) Spot Source Scheme(0005708128)
36,Supaul,Supaul,SUPAUL,BARAUTI,36,BARUARI,GANGA PATTI,Shallow tubewell,Ground Water,,HandPump,NC/PC(0001988142)
37,Supaul,Supaul,SUPAUL,BARAUTI,37,BARUARI,GANGA PATTI,Shallow tubewell,Ground Water,Inside Habitation,HandPump,NC/PC(0001988142)
38,Supaul,Supaul,SUPAUL,BARAUTI,38,BARUARI,GANGA PATTI,Shallow tubewell,Ground Water,Inside Habitation,HandPump,NC/PC(0001988143)
39,Supaul,Supaul,SUPAUL,BARAUTI,39,BARUARI,GANGA PATTI,Shallow tubewell,Ground Water,,HandPump,NC/PC(0001988143)
40,Supaul,Supaul,SUPAUL,BARAUTI,40,BARUARI,GANGA PATTI,Shallow tubewell,Ground Water,,HandPump,NC/PC(0001988144)
41,Supaul,Supaul,SUPAUL,BARAUTI,41,BARUARI,GANGA PATTI,Shallow tubewell,Ground Water,Inside Habitation,HandPump,NC/PC(0001988144)
42,Supaul,Supaul,SUPAUL,BARAUTI,42,BARUARI,GANGA PATTI,Shallow tubewell,Ground Water,Inside Habitation,HandPump,NC/PC(0001988145)
43,Supaul,Supaul,SUPAUL,BARAUTI,43,BARUARI,GANGA PATTI,Shallow tubewell,Ground Water,,HandPump,NC/PC(0001988145)
44,Supaul,Supaul,SUPAUL,BARAUTI,44,BARUARI,GANGA PATTI,Shallow tubewell,Ground Water,Urdu Primari School Gangapatti,HandPump,SCHOOL(0001986667)
45,Supaul,Supaul,SUPAUL,BARAUTI,45,BARUARI,GANGA PATTI,Shallow tubewell,Ground Water,Inside Habitation,HandPump,SCHOOL(0001986667)
46,Supaul,Supaul,SUPAUL,BARAUTI,46,BARUARI,GANGA PATTI,Deep tubewell,Ground Water,,HandPump,Supaul Amha Hp(0004686617)
47,Supaul,Supaul,SUPAUL,BARAUTI,47,BARUARI,GANGA PATTI,Shallow tubewell,Ground Water,Inside Habitation,HandPump,Supaul Amha Hp(0004686617)
48,Supaul,Supaul,SUPAUL,BARAUTI,48,BARUARI,GANGA PATTI,Deep tubewell,Ground Water,,HandPump,Supaul Spot Source Scheme(0004017607)
49,Supaul,Supaul,SUPAUL,BARAUTI,49,BARUARI,GIDRAHI,Deep tubewell,Ground Water,Nc/Pc Scheme For Supaul Block,SPOT,Nc/Pc Scheme For Supaul Block(0004533198)
50,Supaul,Supaul,SUPAUL,BARAUTI,50,BARUARI,GIDRAHI,Deep tubewell,Ground Water,Inside Habitation,SPOT,Nc/Pc Scheme For Supaul Block(0004533198)
51,Supaul,Supaul,SUPAUL,BARAUTI,51,BARUARI,GIDRAHI,Deep tubewell,Ground Water,Inside Habitation,SPOT,Nc/Pc Scheme For Supaul Block(0004533198)
52,Supaul,Supaul,SUPAUL,BARAUTI,52,BARUARI,GIDRAHI,Deep tubewell,Ground Water,,HandPump,Supaul (Amha) Spot Source Scheme(0005708128)
53,Supaul,Supaul,SUPAUL,BARAUTI,53,BARUARI,HARIJAN TOLA,Shallow tubewell,Ground Water,Inside Habitation,HandPump,ARWSP(0001448419)
54,Supaul,Supaul,SUPAUL,BARAUTI,54,BARUARI,HARIJAN TOLA,Shallow tubewell,Ground Water,,HandPump,ARWSP(0001448419)
55,Supaul,Supaul,SUPAUL,BARAUTI,55,BARUARI,HARIJAN TOLA,Shallow tubewell,Ground Water,,HandPump,ARWSP(0001448420)
56,Supaul,Supaul,SUPAUL,BARAUTI,56,BARUARI,HARIJAN TOLA,Shallow tubewell,Ground Water,Inside Habitation,HandPump,ARWSP(0001448420)
57,Supaul,Supaul,SUPAUL,BARAUTI,57,BARUARI,HARIJAN TOLA,Shallow tubewell,Ground Water,Inside Habitation,HandPump,ARWSP(0001741618)
58,Supaul,Supaul,SUPAUL,BARAUTI,58,BARUARI,HARIJAN TOLA,Shallow tubewell,Ground Water,JAGASHWAR RAM,HandPump,ARWSP(0001741618)
59,Supaul,Supaul,SUPAUL,BARAUTI,59,BARUARI,HARIJAN TOLA,Shallow tubewell,Ground Water,Inside Habitation,HandPump,ARWSP(0001741618)
60,Supaul,Supaul,SUPAUL,BARAUTI,60,BARUARI,HARIJAN TOLA,Deep tubewell,Ground Water,Hand Pump No 2,HandPump,QA Scheme Supaul(0007150901)
61,Supaul,Supaul,SUPAUL,BARAUTI,61,BARUARI,HARIJAN TOLA,Deep tubewell,Ground Water,Hand Pump No 1,HandPump,QA Scheme Supaul(0007150901)
62,Supaul,Supaul,SUPAUL,BARAUTI,62,BARUARI,HARIJAN TOLA,Shallow tubewell,Ground Water,Inside Habitation,HandPump,Spot Source(0006554188)
63,Supaul,Supaul,SUPAUL,BARAUTI,63,BARUARI,HARIJAN TOLA-1,Deep tubewell,Ground Water,Nc/Pc Scheme For Supaul Block,SPOT,Nc/Pc Scheme For Supaul Block(0004533199)
64,Supaul,Supaul,SUPAUL,BARAUTI,64,BARUARI,HARIJAN TOLA-1,Deep tubewell,Ground Water,Inside Habitation,SPOT,Nc/Pc Scheme For Supaul Block(0004533199)
65,Supaul,Supaul,SUPAUL,BARAUTI,65,BARUARI,HARIJAN TOLA-1,Deep tubewell,Ground Water,Inside Habitation,SPOT,Nc/Pc Scheme For Supaul Block(0004533199)
66,Supaul,Supaul,SUPAUL,BARAUTI,66,BARUARI,HARIJAN TOLA-1,Deep tubewell,Ground Water,,HandPump,Supaul (Amha) Spot Source Scheme(0005708128)
67,Supaul,Supaul,SUPAUL,BARAUTI,67,BARUARI,K. HARIJAN TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Supaul Block,SPOT,Nc/Pc Scheme For Supaul Block(0004533200)
68,Supaul,Supaul,SUPAUL,BARAUTI,68,BARUARI,K. HARIJAN TOLA,Deep tubewell,Ground Water,Inside Habitation,SPOT,Nc/Pc Scheme For Supaul Block(0004533200)
69,Supaul,Supaul,SUPAUL,BARAUTI,69,BARUARI,K. HARIJAN TOLA,Deep tubewell,Ground Water,Inside Habitation,HandPump,Spot Source Scheme Iron Affected(0004770350)
70,Supaul,Supaul,SUPAUL,BARAUTI,70,BARUARI,K. HARIJAN TOLA,Deep tubewell,Ground Water,,HandPump,Spot Source Scheme Iron Affected(0004770350)
71,Supaul,Supaul,SUPAUL,BARAUTI,71,BARUARI,K. HARIJAN TOLA,Deep tubewell,Ground Water,,HandPump,Supaul (Amha) Spot Source Scheme(0005708128)
72,Supaul,Supaul,SUPAUL,BARAUTI,72,BARUARI,KATAIA MANDAL TOLA,Shallow tubewell,Ground Water,,HandPump,NC/PC(0001978832)
73,Supaul,Supaul,SUPAUL,BARAUTI,73,BARUARI,KATAIA MANDAL TOLA,Shallow tubewell,Ground Water,Inside Habitation,HandPump,NC/PC(0001978832)
74,Supaul,Supaul,SUPAUL,BARAUTI,74,BARUARI,KATAIA MANDAL TOLA,Shallow tubewell,Ground Water,Inside Habitation,HandPump,NC/PC(0001978832)
75,Supaul,Supaul,SUPAUL,BARAUTI,75,BARUARI,KAYASTH BARI,Shallow tubewell,Ground Water,,HandPump,NC/PC(0001978836)
76,Supaul,Supaul,SUPAUL,BARAUTI,76,BARUARI,KAYASTH BARI,Shallow tubewell,Ground Water,Inside Habitation,HandPump,NC/PC(0001978836)
77,Supaul,Supaul,SUPAUL,BARAUTI,77,BARUARI,KAYASTH BARI,Shallow tubewell,Ground Water,Inside Habitation,HandPump,NC/PC(0001978836)
78,Supaul,Supaul,SUPAUL,BARAUTI,78,BARUARI,M. MANDAL TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Supaul Block,SPOT,Nc/Pc Scheme For Supaul Block(0004533201)
79,Supaul,Supaul,SUPAUL,BARAUTI,79,BARUARI,M. MANDAL TOLA,Deep tubewell,Ground Water,Inside Habitation,SPOT,Nc/Pc Scheme For Supaul Block(0004533201)
80,Supaul,Supaul,SUPAUL,BARAUTI,80,BARUARI,M. MANDAL TOLA,Deep tubewell,Ground Water,Inside Habitation,HandPump,Spot Source Scheme Iron Affected(0004770350)
81,Supaul,Supaul,SUPAUL,BARAUTI,81,BARUARI,M. MANDAL TOLA,Deep tubewell,Ground Water,,HandPump,Spot Source Scheme Iron Affected(0004770350)
82,Supaul,Supaul,SUPAUL,BARAUTI,82,BARUARI,M. MANDAL TOLA,Deep tubewell,Ground Water,,HandPump,Supaul (Amha) Spot Source Scheme(0005708128)
83,Supaul,Supaul,SUPAUL,BARAUTI,83,BARUARI,MADHU HARIJAN TOLA,Deep tubewell,Ground Water,Inside Habitation,SPOT,Nc/Pc Scheme For Supaul Block(0004533202)
84,Supaul,Supaul,SUPAUL,BARAUTI,84,BARUARI,MADHU HARIJAN TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Supaul Block,SPOT,Nc/Pc Scheme For Supaul Block(0004533202)
85,Supaul,Supaul,SUPAUL,BARAUTI,85,BARUARI,MADHU HARIJAN TOLA,Deep tubewell,Ground Water,,HandPump,Spot Source Scheme Iron Affected(0004770350)
86,Supaul,Supaul,SUPAUL,BARAUTI,86,BARUARI,MADHU HARIJAN TOLA,Deep tubewell,Ground Water,Inside Habitation,HandPump,Spot Source Scheme Iron Affected(0004770350)
87,Supaul,Supaul,SUPAUL,BARAUTI,87,BARUARI,MADHU HARIJAN TOLA,Deep tubewell,Ground Water,,HandPump,Supaul (Amha) Spot Source Scheme(0005708128)
88,Supaul,Supaul,SUPAUL,BARAUTI,88,BARUARI,MANDAL TOLA,Shallow tubewell,Ground Water,Inside Habitation,HandPump,ARWSP(0001448418)
89,Supaul,Supaul,SUPAUL,BARAUTI,89,BARUARI,MANDAL TOLA,Shallow tubewell,Ground Water,,HandPump,ARWSP(0001448418)
90,Supaul,Supaul,SUPAUL,BARAUTI,90,BARUARI,MANDAL TOLA,Shallow tubewell,Ground Water,,HandPump,NC/PC(0001978840)
91,Supaul,Supaul,SUPAUL,BARAUTI,91,BARUARI,MANDAL TOLA,Shallow tubewell,Ground Water,Inside Habitation,HandPump,NC/PC(0001978840)
92,Supaul,Supaul,SUPAUL,BARAUTI,92,BARUARI,MANDAL TOLA,Shallow tubewell,Ground Water,Inside Habitation,HandPump,NC/PC(0001978840)
93,Supaul,Supaul,SUPAUL,BARAUTI,93,BARUARI,MUSHAHRI TOLA,Shallow tubewell,Ground Water,Inside Habitation,HandPump,ARWSP(0001448416)
94,Supaul,Supaul,SUPAUL,BARAUTI,94,BARUARI,MUSHAHRI TOLA,Shallow tubewell,Ground Water,,HandPump,ARWSP(0001448416)
95,Supaul,Supaul,SUPAUL,BARAUTI,95,BARUARI,MUSHAHRI TOLA,Deep tubewell,Ground Water,,HandPump,Spot Source Scheme Iron Affected(0004770350)
96,Supaul,Supaul,SUPAUL,BARAUTI,96,BARUARI,MUSHAHRI TOLA,Shallow tubewell,Ground Water,Inside Habitation,HandPump,Spot Source Scheme Iron Affected(0004770350)
97,Supaul,Supaul,SUPAUL,BARAUTI,97,BARUARI,MUSHAHRI TOLA,Deep tubewell,Ground Water,,HandPump,Supaul (Amha) Spot Source Scheme(0005708128)
98,Supaul,Supaul,SUPAUL,BARAUTI,98,BARUARI,SOUTH BARUARI,Shallow tubewell,Ground Water,Inside Habitation,HandPump,NC/PC(0001988146)
99,Supaul,Supaul,SUPAUL,BARAUTI,99,BARUARI,SOUTH BARUARI,Shallow tubewell,Ground Water,,HandPump,NC/PC(0001988146)
100,Supaul,Supaul,SUPAUL,BARAUTI,100,BARUARI,SOUTH BARUARI,Shallow tubewell,Ground Water,,HandPump,NC/PC(0001988147)
101,Supaul,Supaul,SUPAUL,BARAUTI,101,BARUARI,SOUTH BARUARI,Shallow tubewell,Ground Water,Inside Habitation,HandPump,NC/PC(0001988147)
102,Supaul,Supaul,SUPAUL,BARAUTI,102,BARUARI,SOUTH BARUARI,Shallow tubewell,Ground Water,Inside Habitation,HandPump,NC/PC(0001988148)
103,Supaul,Supaul,SUPAUL,BARAUTI,103,BARUARI,SOUTH BARUARI,Shallow tubewell,Ground Water,,HandPump,NC/PC(0001988148)
104,Supaul,Supaul,SUPAUL,BARAUTI,104,BARUARI,SOUTH BARUARI,Deep tubewell,Ground Water,,HandPump,SUPAUL HT SCHEME(0002690103)
105,Supaul,Supaul,SUPAUL,BARAUTI,105,ARUARI,SOUTH BARUARI,Deep tubewell,Ground Water,Inside Habitation,HandPump,SUPAUL HT SCHEME(0002690103)
106,Supaul,Supaul,SUPAUL,BARAUTI,106,ARUARI,WEST TOLA,Shallow tubewell,Ground Water,,HandPump,NC/PC(0001963256)
107,Supaul,Supaul,SUPAUL,BARAUTI,107,ARUARI,WEST TOLA,Shallow tubewell,Ground Water,Inside Habitation,HandPump,NC/PC(0001963256)
108,Supaul,Supaul,SUPAUL,BARAUTI,108,ARUARI,WEST TOLA,Shallow tubewell,Ground Water,Inside Habitation,HandPump,NC/PC(0001963257)
109,Supaul,Supaul,SUPAUL,BARAUTI,109,ARUARI,WEST TOLA,Shallow tubewell,Ground Water,,HandPump,NC/PC(0001963257)
110,Supaul,Supaul,SUPAUL,BARAUTI,110,ARUARI,WEST TOLA,Shallow tubewell,Ground Water,,HandPump,NC/PC(0001963260)
111,Supaul,Supaul,SUPAUL,BARAUTI,111,ARUARI,WEST TOLA,Shallow tubewell,Ground Water,Inside Habitation,HandPump,NC/PC(0001963260)
112,Supaul,Supaul,SUPAUL,BARAUTI,112,ARUARI,WEST TOLA,Shallow tubewell,Ground Water,Inside Habitation,HandPump,Supaul Spot Source Scheme(0004017607)
113,Supaul,Supaul,SUPAUL,BARAUTI,113,ARUARI,WEST TOLA,Deep tubewell,Ground Water,,HandPump,Supaul Spot Source Scheme(0004017607)
114,Supaul,Supaul,SUPAUL,BARAUTI,114,ARUARI,YADAV TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Supaul Block,SPOT,Nc/Pc Scheme For Supaul Block(0004533203)
115,Supaul,Supaul,SUPAUL,BARAUTI,115,ARUARI,YADAV TOLA,Deep tubewell,Ground Water,Inside Habitation,SPOT,Nc/Pc Scheme For Supaul Block(0004533203)
116,Supaul,Supaul,SUPAUL,BARAUTI,116,ARUARI,YADAV TOLA,Deep tubewell,Ground Water,Inside Habitation,HandPump,Spot Source Scheme Iron Affected(0004770350)
117,Supaul,Supaul,SUPAUL,BARAUTI,117,ARUARI,YADAV TOLA,Deep tubewell,Ground Water,,HandPump,Spot Source Scheme Iron Affected(0004770350)
118,Supaul,Supaul,SUPAUL,BARAUTI,118,ARUARI,YADAV TOLA,Deep tubewell,Ground Water,,HandPump,Supaul (Amha) Spot Source Scheme(0005708128)
119,Supaul,Supaul,SUPAUL,BARAUTI,119,ATBANSI,KATH BANSI,Shallow tubewell,Ground Water,BIDHAYANAND YADAV,HandPump,ARWSP(0001740690)
120,Supaul,Supaul,SUPAUL,BARAUTI,120,ATBANSI,KATH BANSI,Shallow tubewell,Ground Water,Inside Habitation,HandPump,ARWSP(0001740690)
121,Supaul,Supaul,SUPAUL,BARAUTI,121,ATBANSI,KATH BANSI,Deep tubewell,Ground Water,Hand Pump No 4,HandPump,QA Scheme Supaul(0007150901)
122,Supaul,Supaul,SUPAUL,BARAUTI,122,ATBANSI,KATH BANSI,Deep tubewell,Ground Water,Hand Pump No 3,HandPump,QA Scheme Supaul(0007150901)
123,Supaul,Supaul,SUPAUL,BARAUTI,123,ATBANSI,KATH BANSI,Shallow tubewell,Ground Water,Inside Habitation,HandPump,Spot Source Scheme Iron Affected(0004770350)
124,Supaul,Supaul,SUPAUL,BARAUTI,124,ATBANSI,KATH BANSI,Deep tubewell,Ground Water,,HandPump,Spot Source Scheme Iron Affected(0004770350)
125,Supaul,Supaul,SUPAUL,BARAUTI,125,ATBANSI,KATH BANSI,Shallow tubewell,Ground Water,Inside Habitation,HandPump,Spot Source(0006554193)
126,Supaul,Supaul,SUPAUL,BARAUTI,126,ATBANSI,KATH BANSI,Deep tubewell,Ground Water,,HandPump,Supaul (Amha) Spot Source Scheme(0005708128)
127,Supaul,Supaul,SUPAUL,GOTH BARUARI,1,BARAIL,BARAIL,Shallow tubewell,Ground Water,,HandPump,NC/PC(0001962931)
128,Supaul,Supaul,SUPAUL,GOTH BARUARI,2,BARAIL,BARAIL,Shallow tubewell,Ground Water,Inside Habitation,HandPump,NC/PC(0001962931)
129,Supaul,Supaul,SUPAUL,GOTH BARUARI,3,BARAIL,BARAIL,Shallow tubewell,Ground Water,,HandPump,NC/PC(0001988262)
130,Supaul,Supaul,SUPAUL,GOTH BARUARI,4,BARAIL,BARAIL,Shallow tubewell,Ground Water,Inside Habitation,HandPump,NC/PC(0001988262)
131,Supaul,Supaul,SUPAUL,GOTH BARUARI,5,BARAIL,BARAIL,Shallow tubewell,Ground Water,Inside Habitation,HandPump,NC/PC(0001988263)
132,Supaul,Supaul,SUPAUL,GOTH BARUARI,6,BARAIL,BARAIL,Shallow tubewell,Ground Water,,HandPump,NC/PC(0001988263)
133,Supaul,Supaul,SUPAUL,GOTH BARUARI,7,BARAIL,BARAIL,Deep tubewell,Ground Water,Barail,PWS,Pipe Water Supply Scheme Baral(0006490833)
134,Supaul,Supaul,SUPAUL,GOTH BARUARI,8,BARAIL,BARAIL,Shallow tubewell,Ground Water,Inside Habitation,HandPump,SCHOOL(0001986890)
135,Supaul,Supaul,SUPAUL,GOTH BARUARI,9,BARAIL,BARAIL,Shallow tubewell,Ground Water,Murli Manohar Middel School Barail,HandPump,SCHOOL(0001986890)
136,Supaul,Supaul,SUPAUL,GOTH BARUARI,10,BARAIL,BARAIL,Shallow tubewell,Ground Water,S. Girl Middel School Barail,HandPump,SCHOOL(0001986907)
137,Supaul,Supaul,SUPAUL,GOTH BARUARI,11,BARAIL,BARAIL,Shallow tubewell,Ground Water,Inside Habitation,HandPump,SCHOOL(0001986907)
138,Supaul,Supaul,SUPAUL,GOTH BARUARI,12,BARAIL,BARAIL,Deep tubewell,Ground Water,,HandPump,Supaul Amha Hp(0004686617)
139,Supaul,Supaul,SUPAUL,GOTH BARUARI,13,BARAIL,BARAIL,Shallow tubewell,Ground Water,Inside Habitation,HandPump,Supaul Amha Hp(0004686617)
140,Supaul,Supaul,SUPAUL,GOTH BARUARI,14,BARAIL,BARAIL,Deep tubewell,Ground Water,S. Girl Middel School Barail,HandPump,Supaul School Scheme(0004152000)
141,Supaul,Supaul,SUPAUL,GOTH BARUARI,15,BARAIL,BARAIL,Deep tubewell,Ground Water,Murli Manohar Middel School Barail,HandPump,Supaul School Scheme(0004152000)
142,Supaul,Supaul,SUPAUL,GOTH BARUARI,16,BARAIL,BARAIL,Deep tubewell,Ground Water,,HandPump,Supaul Spot Source Scheme(0004017607)
143,Supaul,Supaul,SUPAUL,GOTH BARUARI,17,BARAIL,BARAIL NAORTH TOLA,Shallow tubewell,Ground Water,RAMKISHUN SAHU,HandPump,ARWSP(0001741616)
144,Supaul,Supaul,SUPAUL,GOTH BARUARI,18,BARAIL,BARAIL NAORTH TOLA,Shallow tubewell,Ground Water,Inside Habitation,HandPump,ARWSP(0001741616)
145,Supaul,Supaul,SUPAUL,GOTH BARUARI,19,BARAIL,BARAIL NAORTH TOLA,Shallow tubewell,Ground Water,Inside Habitation,HandPump,NC/PC(0001962933)
146,Supaul,Supaul,SUPAUL,GOTH BARUARI,20,BARAIL,BARAIL NAORTH TOLA,Shallow tubewell,Ground Water,,HandPump,NC/PC(0001962933)
147,Supaul,Supaul,SUPAUL,GOTH BARUARI,21,BARAIL,BARAIL NAORTH TOLA,Shallow tubewell,Ground Water,,HandPump,NC/PC(0001988277)
148,Supaul,Supaul,SUPAUL,GOTH BARUARI,22,BARAIL,BARAIL NAORTH TOLA,Shallow tubewell,Ground Water,Inside Habitation,HandPump,NC/PC(0001988277)
149,Supaul,Supaul,SUPAUL,GOTH BARUARI,23,BARAIL,BARAIL NAORTH TOLA,Shallow tubewell,Ground Water,Inside Habitation,HandPump,NC/PC(0001988277)
150,Supaul,Supaul,SUPAUL,GOTH BARUARI,24,BARAIL,DHOBI TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Supaul Block,SPOT,Nc/Pc Scheme For Supaul Block(0004533226)
151,Supaul,Supaul,SUPAUL,GOTH BARUARI,25,BARAIL,DHOBI TOLA,Deep tubewell,Ground Water,Inside Habitation,SPOT,Nc/Pc Scheme For Supaul Block(0004533226)
152,Supaul,Supaul,SUPAUL,GOTH BARUARI,26,BARAIL,DHOBI TOLA,Deep tubewell,Ground Water,Inside Habitation,SPOT,Nc/Pc Scheme For Supaul Block(0004533226)
153,Supaul,Supaul,SUPAUL,GOTH BARUARI,27,BARAIL,DHOBI TOLA,Shallow tubewell,Ground Water,Inside Habitation,HandPump,Spot Source(0006554287)
154,Supaul,Supaul,SUPAUL,GOTH BARUARI,28,BARAIL,DHOBI TOLA,Deep tubewell,Ground Water,T/W 1,HandPump,Supaul QA Scheme(0007076837)
155,Supaul,Supaul,SUPAUL,GOTH BARUARI,29,BARAIL,DHOBI TOLA,Deep tubewell,Ground Water,T/W 2,HandPump,Supaul QA Scheme(0007076837)
156,Supaul,Supaul,SUPAUL,GOTH BARUARI,30,BARAIL,DOM TOLA,Deep tubewell,Ground Water,Inside Habitation,SPOT,Nc/Pc Scheme For Supaul Block(0004533227)
157,Supaul,Supaul,SUPAUL,GOTH BARUARI,31,BARAIL,DOM TOLA,Deep tubewell,Ground Water,Inside Habitation,SPOT,Nc/Pc Scheme For Supaul Block(0004533227)
158,Supaul,Supaul,SUPAUL,GOTH BARUARI,32,BARAIL,DOM TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Supaul Block,SPOT,Nc/Pc Scheme For Supaul Block(0004533227)
159,Supaul,Supaul,SUPAUL,GOTH BARUARI,33,BARAIL,DOM TOLA,Deep tubewell,Ground Water,,HandPump,Supaul (Gopalpur Sire) Spot Source Scheme(0005708161)
