ID,District,AC,Block,SL.No.,GP Name,Total Detail Entered (With +ACY- Without Toilet) BLS+AC0-2012,BPL (2012),+ACI-Identified(APL, 2012)+ACI-,+ACI-UnIdentified (APL, 2012)+ACI-,+ACI-Total (UnIdentified  Identified, APL, 2012)+ACI-,Total (BPL+//0Aw//9ALL//QDv//0Av//9AL0-),Total HH Identified,No.of HH entered by name +AFs-2013+AC0-14+AF0-,No. of Households covered 2014+AC0-2015 (including unapproved),Total No. of Households Covered after Survey 2012,No.of HH reported by name +AFs-2015+AC0-16+AF0-
1,Madhubani,Bisfi,Bisfi,1,AUNSI BABHANGAMA NORTH ,3629,1422,612,1282,1894,3316,2034,0,40,40,10
2,Madhubani,Bisfi,Bisfi,2,AUNSI BABHANGAMA SOUTH ,0,0,0,0,0,0,0,0,0,0,0
3,Madhubani,Bisfi,Bisfi,3,BALHA ,0,0,0,0,0,0,0,0,0,0,0
4,Madhubani,Bisfi,Bisfi,4,BHAIRBA ,4721,2201,1871,119,1990,4191,4072,0,0,0,52
5,Madhubani,Bisfi,Bisfi,5,BHOJ PANDAUL ,3547,2089,1061,36,1097,3186,3150,0,6,6,23
6,Madhubani,Bisfi,Bisfi,6,BISFI ,2802,922,1463,140,1603,2525,2385,0,37,37,61
7,Madhubani,Bisfi,Bisfi,7,CHAHUTA ,2195,1091,868,14,882,1973,1959,0,24,24,6
8,Madhubani,Bisfi,Bisfi,8,JAFRA ,2036,1440,42,343,385,1825,1482,0,110,110,42
9,Madhubani,Bisfi,Bisfi,9,JAGBAN EAST ,0,0,0,0,0,0,0,0,0,0,0
10,Madhubani,Bisfi,Bisfi,10,JAGBAN WEST ,4219,1976,1732,27,1759,3735,3708,0,32,32,1
11,Madhubani,Bisfi,Bisfi,11,KHAIRI BANKA NORTH ,5394,2846,1921,0,1921,4767,4767,0,9,9,31
12,Madhubani,Bisfi,Bisfi,12,KHAIRI BANKA SOUTH ,0,0,0,0,0,0,0,0,0,0,0
13,Madhubani,Bisfi,Bisfi,13,NAHAS RUPAULI NORTH ,2131,1153,146,617,763,1916,1299,0,17,17,0
14,Madhubani,Bisfi,Bisfi,14,NAHAS RUPAULI SOUTH ,2903,1639,968,0,968,2607,2607,0,0,0,0
15,Madhubani,Bisfi,Bisfi,15,NURCHAK ,3966,2692,840,25,865,3557,3532,0,1,1,0
16,Madhubani,Bisfi,Bisfi,16,PARSAUNI NORTH ,3325,1682,1386,5,1391,3073,3068,0,9,9,15
17,Madhubani,Bisfi,Bisfi,17,PARSAUNI SOUTH ,0,0,0,0,0,0,0,0,0,0,0
18,Madhubani,Bisfi,Bisfi,18,RAGHAULI ,2629,1557,809,0,809,2366,2366,0,0,0,0
19,Madhubani,Bisfi,Bisfi,19,RAGHEPURA ,2493,1659,32,545,577,2236,1691,0,0,0,0
20,Madhubani,Bisfi,Bisfi,20,RATHAUS ,2822,2047,273,217,490,2537,2320,0,0,0,0
21,Madhubani,Bisfi,Bisfi,21,SADULAHPUR ,3206,2045,193,637,830,2875,2238,0,0,0,1
22,Madhubani,Bisfi,Bisfi,22,SIMRI ,2876,2012,569,1,570,2582,2581,0,0,0,44
23,Madhubani,Bisfi,Bisfi,23,SINGASO ,3802,2043,1312,62,1374,3417,3355,0,0,0,0
24,Madhubani,Bisfi,Bisfi,24,SINGIA WEST ,2993,1432,1298,5,1303,2735,2730,0,0,0,0
25,Madhubani,Bisfi,Bisfi,25,SINGIA EAST ,0,0,0,0,0,0,0,0,0,0,0
26,Madhubani,Bisfi,Bisfi,26,SOHAS ,2496,1561,679,0,679,2240,2240,0,25,25,11
27,Madhubani,Bisfi,Bisfi,27,TISI NARSAM NORTH ,2852,1324,1232,12,1244,2568,2556,0,0,0,0
28,Madhubani,Bisfi,Bisfi,28,TISI NARSAM SOUTH ,0,0,0,0,0,0,0,0,0,0,0
29,Madhubani,Bisfi,Rahika,1,BALIA,2233,1545,392,66,458,2003,1937,0,43,43,0
30,Madhubani,Bisfi,Rahika,2,BASAULI,4298,3038,815,0,815,3853,3853,0,0,17,17
31,Madhubani,Bisfi,Rahika,3,BASUARA,2640,2286,76,0,76,2362,2362,0,0,11,11
32,Madhubani,Bisfi,Rahika,4,BHACHHI,2944,2131,508,0,508,2639,2639,0,49,58,9
33,Madhubani,Bisfi,Rahika,5,BHAUARA,2130,1804,104,0,104,1908,1908,0,49,117,68
34,Madhubani,Bisfi,Rahika,6,HUSSIN PUR,2806,2169,347,1,348,2517,2516,0,9,65,56
35,Madhubani,Bisfi,Rahika,7,IZRA,2972,1624,1047,0,1047,2671,2671,0,0,7,7
36,Madhubani,Bisfi,Rahika,8,JAGAT PUR,3099,2182,597,0,597,2779,2779,0,54,104,50
37,Madhubani,Bisfi,Rahika,9,KAKRAUL NORTH,2009,1587,214,0,214,1801,1801,0,24,95,71
38,Madhubani,Bisfi,Rahika,10,KAKRAUL SOUTH,2507,2000,244,0,244,2244,2244,0,3,53,50
39,Madhubani,Bisfi,Rahika,11,KHAJURI,2973,2169,495,0,495,2664,2664,0,2,26,24
40,Madhubani,Bisfi,Rahika,12,LAXMIPUR,2777,1849,642,0,642,2491,2491,0,29,29,0
41,Madhubani,Bisfi,Rahika,13,MAKSUDA,2525,2097,165,0,165,2262,2262,0,0,49,49
42,Madhubani,Bisfi,Rahika,14,MALANGIA,2044,1322,514,0,514,1836,1836,0,23,140,117
43,Madhubani,Bisfi,Rahika,15,NAZIRPUR,3005,2377,314,0,314,2691,2691,0,11,85,74
44,Madhubani,Bisfi,Rahika,16,RAHIKA,3645,2656,610,0,610,3266,3266,0,25,42,17
45,Madhubani,Bisfi,Rahika,17,SAPTA,2172,1720,227,0,227,1947,1947,0,27,59,32
46,Madhubani,Bisfi,Rahika,18,SATLAKHA,1783,1470,129,0,129,1599,1599,0,24,37,13
47,Madhubani,Bisfi,Rahika,19,SAURATH,2172,1643,304,0,304,1947,1947,0,0,32,32
48,Madhubani,Bisfi,Rahika,20,SHAMBHUAR,1932,1418,312,0,312,1730,1730,0,0,51,51
49,Madhubani,Bisfi,Rahika,21,SONAUR,2300,1823,237,0,237,2060,2060,0,0,43,43
50,Madhubani,Bisfi,Rahika,22,SUNDAR PUR BHITTHI,1986,1289,492,0,492,1781,1781,0,0,0,0
