Sno.,Village Name,Habitation Name,Source Type,Source Type Category Location,Location,Type,Scheme Name
1,BISHUNPUR TUNIA,BISHUNHARIJAN TOLI,Shallow tubewell,Ground Water,,HandPump,COVERAGE IN PC TOLA IN 2012- 13(0004669590)
2,BISHUNPUR TUNIA,BISHUNHARIJAN TOLI,Deep tubewell,Ground Water,Nc/Pc Scheme For Chanpatia Block,SPOT,Nc/Pc Scheme For Chanpatia Block(0004544595)
3,BISHUNPUR TUNIA,BISHUNPUR TUNIA,Deep tubewell,Ground Water,CHAWK SIDE,HandPump,CHANPATIA SCHEME(0006573594)
4,BISHUNPUR TUNIA,BISHUNPUR TUNIA,Deep tubewell,Ground Water,Nc/Pc Scheme For Chanpatia Block,SPOT,Nc/Pc Scheme For Chanpatia Block(0004544596)
5,BISHUNPUR TUNIA,LAP TOLI,Deep tubewell,Ground Water,,HandPump,Chanpatia Scheme(0001980953)
6,BISHUNPUR TUNIA,NAGDEHIA,Shallow tubewell,Ground Water,,HandPump,COVERAGE IN PC TOLA IN 2012- 13(0004742656)
7,BISHUNPUR TUNIA,NAGDEHIA,Deep tubewell,Ground Water,Nc/Pc Scheme For Chanpatia Block,SPOT,Nc/Pc Scheme For Chanpatia Block(0004544597)
8,HIRAPAKAR,CHAMAR TOLI,Shallow tubewell,Ground Water,,HandPump,COVERAGE IN PC TOLA IN 2012- 13(0004742894)
9,HIRAPAKAR,CHAMAR TOLI,Deep tubewell,Ground Water,Nc/Pc Scheme For Chanpatia Block,SPOT,Nc/Pc Scheme For Chanpatia Block(0004544598)
10,HIRAPAKAR,HIRA PAKARI,Deep tubewell,Ground Water,,HandPump,Chanpatia Scheme(0001980957)
11,HIRAPAKAR,KUNTA TOLI,Deep tubewell,Ground Water,,HandPump,Chanpatia Scheme(0001980965)
12,HIRAPAKAR,KUNTA TOLI,Shallow tubewell,Ground Water,,HandPump,COVERAGE IN PC TOLA IN 2012- 13(0004669570)
13,PARSA,NADI PAR KA TOLA,Shallow tubewell,Ground Water,,HandPump,COVERAGE IN PC TOLA IN 2012- 13(0004742885)
14,PARSA,NADI PAR KA TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Chanpatia Block,SPOT,Nc/Pc Scheme For Chanpatia Block(0004544599)
15,PARSA,PARSA,Deep tubewell,Ground Water,,HandPump,Chanpatia Scheme(0001980971)
16,PARSA,PARSA,Deep tubewell,Ground Water,MANDIR SIDE,HandPump,CHANPATIA SCHEME(0006575101)
17,PATARKHA NAURANGIA,BARHAI TOLI,Deep tubewell,Ground Water,,HandPump,Chanpatia Scheme(0001980977)
18,PATARKHA NAURANGIA,MUSAHAR TOLI,Deep tubewell,Ground Water,Nc/Pc Scheme For Chanpatia Block,SPOT,Nc/Pc Scheme For Chanpatia Block(0004544600)
19,PATARKHA NAURANGIA,NAI MANJHI KE TOL,Deep tubewell,Ground Water,Nc/Pc Scheme For Chanpatia Block,SPOT,Nc/Pc Scheme For Chanpatia Block(0004544601)
20,PATARKHA NAURANGIA,NAWARANGIA,Deep tubewell,Ground Water,,HandPump,Chanpatia Scheme(0001980982)
21,PATARKHA NAURANGIA,PATARKHA,Deep tubewell,Ground Water,,HandPump,Chanpatia Scheme(0001980988)
22,PATARKHA NAURANGIA,PATARKHA,Deep tubewell,Ground Water,,HandPump,Chanpatia Scheme(0001981113)
