Sno.,Village Name,Habitation Name,Source Type,Source Type Category Location,Location,Type,Scheme Name
1,DUDHA,DUDHA,Deep tubewell,Ground Water,Nc/Pc Scheme For Majhaulia Block,SPOT,Nc/Pc Scheme For Majhaulia Block(0004545614)
2,DUDHA,NONIYA TOLI,Deep tubewell,Ground Water,Noniya Basti,HandPump,Majhauliya Scheme(0007065609)
3,DUDHA,NONIYA TOLI,Deep tubewell,Ground Water,Nc/Pc Scheme For Majhaulia Block,SPOT,Nc/Pc Scheme For Majhaulia Block(0004545615)
