id,Disctrict,AC,Block,Panchayat,,Village Name,Habitation Name,Source Type,Source Type Category Location,Location,Type,Scheme Name
11,Pashchim Champaran,Valmiki Nagar,BAGHA 2,LAXMIPUR RAMPURWA,11,PIPARA,PIPARA,Deep tubewell,Ground Water,Nc/Pc Scheme For Bagaha Block,SPOT,Nc/Pc Scheme For Bagaha Block(0004543949)
12,Pashchim Champaran,Valmiki Nagar,BAGHA 2,LAXMIPUR RAMPURWA,12,RAYPURWA,LATIF KHAN KA TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Bagaha Block,SPOT,Nc/Pc Scheme For Bagaha Block(0004543950)
13,Pashchim Champaran,Valmiki Nagar,BAGHA 2,LAXMIPUR RAMPURWA,13,RAYPURWA,RAMPURWA,Deep tubewell,Ground Water,Inside Habitation,HandPump,BAGAHA SCHEME(0006561874)
14,Pashchim Champaran,Valmiki Nagar,BAGHA 2,LAXMIPUR RAMPURWA,14,RAYPURWA,RAMPURWA,Deep tubewell,Ground Water,Nc/Pc Scheme For Bagaha Block,SPOT,Nc/Pc Scheme For Bagaha Block(0004543951)
15,Pashchim Champaran,Valmiki Nagar,BAGHA 2,LAXMIPUR RAMPURWA,15,RAYPURWA,RAMPURWA HARIJAN TOLI,Deep tubewell,Ground Water,Nc/Pc Scheme For Bagaha Block,SPOT,Nc/Pc Scheme For Bagaha Block(0004543952)
16,Pashchim Champaran,Valmiki Nagar,BAGHA 2,LAXMIPUR RAMPURWA,16,THARHI,JITA MUKHIYA HATA TOLA,Deep tubewell,Ground Water,,HandPump,Bagaha Scheme(0001963729)
17,Pashchim Champaran,Valmiki Nagar,BAGHA 2,LAXMIPUR RAMPURWA,17,THARHI,JITA MUKHIYA HATA TOLA,Deep tubewell,Ground Water,Inside Habitation,HandPump,BAGAHA SCHEME(0006566637)
18,Pashchim Champaran,Valmiki Nagar,BAGHA 2,LAXMIPUR RAMPURWA,18,THARHI,THARHI,Deep tubewell,Ground Water,,HandPump,Bagaha Scheme(0001963735)
19,Pashchim Champaran,Valmiki Nagar,MADHUBANI,MADHUA,1,TAULAHA,BAGAHWA TOLA,Deep tubewell,Ground Water,Inside Habitation,HandPump,Madhubani (Barina) Spot Source Scheme(0005681128)
20,Pashchim Champaran,Valmiki Nagar,MADHUBANI,MADHUA,2,TAULAHA,BAGAHWA TOLA,Deep tubewell,Ground Water,Inside Habitation,HandPump,Madhubani (Barina) Spot Source Scheme(0005681128)
21,Pashchim Champaran,Valmiki Nagar,MADHUBANI,MADHUA,3,TAULAHA,BAGAHWA TOLA,Deep tubewell,Ground Water,Inside Habitation,HandPump,Madhubani (Barina) Spot Source Scheme(0005681128)
22,Pashchim Champaran,Valmiki Nagar,MADHUBANI,MADHUA,4,TAULAHA,BAGAHWA TOLA,Shallow tubewell,Ground Water,Inside Habitation,HandPump,Madhubani Scheme(0001963123)
23,Pashchim Champaran,Valmiki Nagar,MADHUBANI,MADHUA,5,TAULAHA,BAGAHWA TOLA,Deep tubewell,Ground Water,P.S. Bahgw a,HandPump,School Scheme(0006572312)
24,Pashchim Champaran,Valmiki Nagar,MADHUBANI,MADHUA,6,TAULAHA,BHATAHWA TOLA,Shallow tubewell,Ground Water,,HandPump,Madhubani Scheme(0001963129)
25,Pashchim Champaran,Valmiki Nagar,MADHUBANI,MADHUA,7,TAULAHA,CHAKADAHAWA,Deep tubewell,Ground Water,Inside Habitation,HandPump,Madhubani (Barina) Spot Source Scheme(0005681128)
26,Pashchim Champaran,Valmiki Nagar,MADHUBANI,MADHUA,8,TAULAHA,CHAKADAHAWA,Deep tubewell,Ground Water,Inside Habitation,HandPump,Madhubani (Barina) Spot Source Scheme(0005681128)
27,Pashchim Champaran,Valmiki Nagar,MADHUBANI,MADHUA,9,TAULAHA,CHAKADAHAWA,Shallow tubewell,Ground Water,Inside Habitation,HandPump,Madhubani Scheme(0001963133)
28,Pashchim Champaran,Valmiki Nagar,MADHUBANI,MADHUA,10,TAULAHA,DAHAWA,Deep tubewell,Ground Water,Inside Habitation,HandPump,Madhubani (Barina) Spot Source Scheme(0005681128)
29,Pashchim Champaran,Valmiki Nagar,MADHUBANI,MADHUA,11,TAULAHA,DAHAWA,Deep tubewell,Ground Water,Inside Habitation,HandPump,Madhubani (Barina) Spot Source Scheme(0005681128)
30,Pashchim Champaran,Valmiki Nagar,MADHUBANI,MADHUA,12,TAULAHA,DAHAWA,Shallow tubewell,Ground Water,Inside Habitation,HandPump,Madhubani Scheme(0001963139)
31,Pashchim Champaran,Valmiki Nagar,MADHUBANI,MADHUA,13,TAULAHA,DEVI PUR,Shallow tubewell,Ground Water,,HandPump,Madhubani Scheme(0001963146)
32,Pashchim Champaran,Valmiki Nagar,MADHUBANI,MADHUA,14,TAULAHA,KOIRI TOLA,Shallow tubewell,Ground Water,,HandPump,Madhubani Scheme(0001963150)
33,Pashchim Champaran,Valmiki Nagar,MADHUBANI,MADHUA,15,TAULAHA,KOIRI TOLA,Deep tubewell,Ground Water,Pasw an Tolla,HandPump,Madhubani Scheme(0006550403)
34,Pashchim Champaran,Valmiki Nagar,MADHUBANI,MADHUA,16,TAULAHA,KOIRI TOLA,Deep tubewell,Ground Water,Chaw k Side,HandPump,Madhubani Scheme(0006550403)
35,Pashchim Champaran,Valmiki Nagar,MADHUBANI,MADHUA,17,TAULAHA,KOIRI TOLA,Deep tubewell,Ground Water,Koiri Toli,HandPump,Madhubani Scheme(0006550403)
36,Pashchim Champaran,Valmiki Nagar,MADHUBANI,MADHUA,18,TAULAHA,MADHUWA,Deep tubewell,Ground Water,Inside Habitation,HandPump,Madhubani (Barina) Spot Source Scheme(0005681128)
37,Pashchim Champaran,Valmiki Nagar,MADHUBANI,MADHUA,19,TAULAHA,MADHUWA,Deep tubewell,Ground Water,Inside Habitation,HandPump,Madhubani (Barina) Spot Source Scheme(0005681128)
38,Pashchim Champaran,Valmiki Nagar,MADHUBANI,MADHUA,20,TAULAHA,MADHUWA,Deep tubewell,Ground Water,Inside Habitation,HandPump,Madhubani (Barina) Spot Source Scheme(0005681128)
39,Pashchim Champaran,Valmiki Nagar,MADHUBANI,MADHUA,21,TAULAHA,MADHUWA,Shallow tubewell,Ground Water,Inside Habitation,HandPump,Madhubani Scheme(0001963153)
40,Pashchim Champaran,Valmiki Nagar,MADHUBANI,MADHUA,22,TAULAHA,MARICHAHWA,Deep tubewell,Ground Water,Inside Habitation,HandPump,Madhubani (Barina) Spot Source Scheme(0005681128)
41,Pashchim Champaran,Valmiki Nagar,MADHUBANI,MADHUA,23,TAULAHA,MARICHAHWA,Deep tubewell,Ground Water,Inside Habitation,HandPump,Madhubani (Barina) Spot Source Scheme(0005681128)
42,Pashchim Champaran,Valmiki Nagar,MADHUBANI,MADHUA,24,TAULAHA,MARICHAHWA,Shallow tubewell,Ground Water,Inside Habitation,HandPump,Madhubani Scheme(0001963159)
43,Pashchim Champaran,Valmiki Nagar,MADHUBANI,MADHUA,25,TAULAHA,SEMARIYA,Deep tubewell,Ground Water,Inside Habitation,HandPump,Madhubani (Barina) Spot Source Scheme(0005681128)
44,Pashchim Champaran,Valmiki Nagar,MADHUBANI,MADHUA,26,TAULAHA,SEMARIYA,Deep tubewell,Ground Water,Inside Habitation,HandPump,Madhubani (Barina) Spot Source Scheme(0005681128)
45,Pashchim Champaran,Valmiki Nagar,MADHUBANI,MADHUA,27,TAULAHA,SEMARIYA,Deep tubewell,Ground Water,Inside Habitation,HandPump,Madhubani (Barina) Spot Source Scheme(0005681128)
46,Pashchim Champaran,Valmiki Nagar,MADHUBANI,MADHUA,28,TAULAHA,SEMARIYA,Shallow tubewell,Ground Water,Inside Habitation,HandPump,Madhubani Scheme(0001963182)
47,Pashchim Champaran,Valmiki Nagar,MADHUBANI,MADHUA,29,TAULAHA,SHAMSERWA,Deep tubewell,Ground Water,Inside Habitation,HandPump,Madhubani (Barina) Spot Source Scheme(0005681128)
48,Pashchim Champaran,Valmiki Nagar,MADHUBANI,MADHUA,30,TAULAHA,SHAMSERWA,Deep tubewell,Ground Water,Inside Habitation,HandPump,Madhubani (Barina) Spot Source Scheme(0005681128)
49,Pashchim Champaran,Valmiki Nagar,MADHUBANI,MADHUA,31,TAULAHA,SHAMSERWA,Shallow tubewell,Ground Water,Inside Habitation,HandPump,Madhubani Scheme(0001963194)
50,Pashchim Champaran,Valmiki Nagar,MADHUBANI,MADHUA,32,TAULAHA,TAULAHA,Shallow tubewell,Ground Water,,HandPump,Madhubani Scheme(0001963208)
51,Pashchim Champaran,Valmiki Nagar,MADHUBANI,MADHUA,33,TAULAHA,TAULAHA,Deep tubewell,Ground Water,Chaw k Side,HandPump,Madhubani Scheme(0006550539)
52,Pashchim Champaran,Valmiki Nagar,MADHUBANI,MADHUA,34,TAULAHA,TAULAHA,Deep tubewell,Ground Water,Road Side,HandPump,Madhubani Scheme(0006550539)
53,Pashchim Champaran,Valmiki Nagar,MADHUBANI,MADHUA,35,TAULAHA,TAULAHA,Deep tubewell,Ground Water,Mandir Ke Pass,HandPump,Madhubani Scheme(0006550539)
54,Pashchim Champaran,Valmiki Nagar,MADHUBANI,MADHUA,36,TAULAHA,YOGI TOLA,Shallow tubewell,Ground Water,,HandPump,Madhubani Scheme(0001963215)
55,Pashchim Champaran,Valmiki Nagar,MADHUBANI,MADHUA,37,TAULAHA,YOGI TOLA,Deep tubewell,Ground Water,School Ke Pass,HandPump,Madhubani Scheme(0006550617)
56,Pashchim Champaran,Valmiki Nagar,MADHUBANI,MADHUA,38,TAULAHA,YOGI TOLA,Deep tubewell,Ground Water,Nalla Ke Pass,HandPump,Madhubani Scheme(0006550617)
57,Pashchim Champaran,Valmiki Nagar,MADHUBANI,MADHUA,39,TAULAHA,YOGI TOLA,Deep tubewell,Ground Water,Road Side,HandPump,Madhubani Scheme(0006550617)
58,Pashchim Champaran,Valmiki Nagar,BAGHA 2,BAIRAGI SONBARSA,1,BAIRAGI SONBARSA,BAIRAGI SONBARSA,Shallow tubewell,Ground Water,,HandPump,COVERAGE IN PC TOLA IN 2012- 13(0004772525)
59,Pashchim Champaran,Valmiki Nagar,BAGHA 2,BAIRAGI SONBARSA,2,BAIRAGI SONBARSA,BAIRAGI SONBARSA,Deep tubewell,Ground Water,Nc/Pc Scheme For Bagaha Block,SPOT,Nc/Pc Scheme For Bagaha Block(0004543669)
60,Pashchim Champaran,Valmiki Nagar,BAGHA 2,BAIRAGI SONBARSA,3,BAIRAGI SONBARSA,BAIRAGI SONBARSA,Shallow tubewell,Ground Water,,HandPump,S/R Tube Wells(0004858723)
61,Pashchim Champaran,Valmiki Nagar,BAGHA 2,BAIRAGI SONBARSA,4,BAIRAGI SONBARSA,BAIRATPUR,Deep tubewell,Ground Water,Nc/Pc Scheme For Bagaha Block,SPOT,Nc/Pc Scheme For Bagaha Block(0004543670)
62,Pashchim Champaran,Valmiki Nagar,BAGHA 2,BAIRAGI SONBARSA,5,BAIRAGI SONBARSA,BAIRIYA,Deep tubewell,Ground Water,Nc/Pc Scheme For Bagaha Block,SPOT,Nc/Pc Scheme For Bagaha Block(0004543671)
63,Pashchim Champaran,Valmiki Nagar,BAGHA 2,BAIRAGI SONBARSA,6,BAIRAGI SONBARSA,BAZAR TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Bagaha Block,SPOT,Nc/Pc Scheme For Bagaha Block(0004543672)
64,Pashchim Champaran,Valmiki Nagar,BAGHA 2,BAIRAGI SONBARSA,7,BAIRAGI SONBARSA,PAKRIHAR,Deep tubewell,Ground Water,Nc/Pc Scheme For Bagaha Block,SPOT,Nc/Pc Scheme For Bagaha Block(0004543673)
65,Pashchim Champaran,Valmiki Nagar,BAGHA 2,BAIRAGI SONBARSA,8,BHETAHIYA,BHITAHA,Deep tubewell,Ground Water,Nc/Pc Scheme For Bagaha Block,SPOT,Nc/Pc Scheme For Bagaha Block(0004543674)
66,Pashchim Champaran,Valmiki Nagar,BAGHA 2,BAIRAGI SONBARSA,9,BHETAHIYA,KHALWA BHITAHA,Deep tubewell,Ground Water,Nc/Pc Scheme For Bagaha Block,SPOT,Nc/Pc Scheme For Bagaha Block(0004543675)
67,Pashchim Champaran,Valmiki Nagar,BAGHA 2,BAIRAGI SONBARSA,10,CHIUTAHA,CHEDI GUMASTA KA TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Bagaha Block,SPOT,Nc/Pc Scheme For Bagaha Block(0004543676)
68,Pashchim Champaran,Valmiki Nagar,BAGHA 2,BAIRAGI SONBARSA,11,CHIUTAHA,CHIUTAHA,Deep tubewell,Ground Water,Nc/Pc Scheme For Bagaha Block,SPOT,Nc/Pc Scheme For Bagaha Block(0004543677)
69,Pashchim Champaran,Valmiki Nagar,BAGHA 2,BAIRAGI SONBARSA,12,CHIUTAHA,HARHA TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Bagaha Block,SPOT,Nc/Pc Scheme For Bagaha Block(0004543678)
70,Pashchim Champaran,Valmiki Nagar,BAGHA 2,BAIRAGI SONBARSA,13,CHIUTAHA,MUSLIM TOLI,Deep tubewell,Ground Water,Nc/Pc Scheme For Bagaha Block,SPOT,Nc/Pc Scheme For Bagaha Block(0004543679)
71,Pashchim Champaran,Valmiki Nagar,BAGHA 2,BAIRAGI SONBARSA,14,CHIUTAHA,SCHOOL TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Bagaha Block,SPOT,Nc/Pc Scheme For Bagaha Block(0004543680)
72,Pashchim Champaran,Valmiki Nagar,BAGHA 2,BAIRAGI SONBARSA,15,CHIUTAHA,VARMA JEE KA TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Bagaha Block,SPOT,Nc/Pc Scheme For Bagaha Block(0004543681)
73,Pashchim Champaran,Valmiki Nagar,BAGHA 2,BAIRAGI SONBARSA,16,KADMAHA,CHHOPI TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Bagaha Block,SPOT,Nc/Pc Scheme For Bagaha Block(0004543682)
74,Pashchim Champaran,Valmiki Nagar,BAGHA 2,BAIRAGI SONBARSA,17,KADMAHA,KADMAHA,Deep tubewell,Ground Water,Nc/Pc Scheme For Bagaha Block,SPOT,Nc/Pc Scheme For Bagaha Block(0004543683)
75,Pashchim Champaran,Valmiki Nagar,BAGHA 2,BAIRAGI SONBARSA,18,RATAN PURWA,RATAN PURWA,Deep tubewell,Ground Water,Nc/Pc Scheme For Bagaha Block,SPOT,Nc/Pc Scheme For Bagaha Block(0004543684)
76,Pashchim Champaran,Valmiki Nagar,BAGHA 2,BAIRAGI SONBARSA,19,RATAN PURWA,RATAN PURWA,Deep tubewell,Ground Water,P.S. Ratan Purw a,HandPump,School Scheme(0006567214)
77,Pashchim Champaran,Valmiki Nagar,PIPRASI,DUMRI BHAGARAWA,1,Dumri Bhagaraw a,South Tola,Deep Tubewell,Ground Water,Near Math,HandPump,Piprasi Scheme(0007066566)
78,Pashchim Champaran,Valmiki Nagar,MADHUBANI,DAUNAHA,1,DAUNAHA,BIN TOLI(BHAPSA),Shallow tubewell,Ground Water,Inside Habitation,HandPump,Madhubani Scheme(0001963002)
79,Pashchim Champaran,Valmiki Nagar,MADHUBANI,DAUNAHA,2,DAUNAHA,BIN TOLI(BHAPSA),Deep tubewell,Ground Water,P.S. Bhapsa Bhapsa,HandPump,Madhubani Scheme(0002716536)
80,Pashchim Champaran,Valmiki Nagar,MADHUBANI,DAUNAHA,3,DAUNAHA,BIN TOLI(BHAPSA),Deep tubewell,Ground Water,P.S. Bhapsa Bhapsa,HandPump,School Scheme(0006571403)
81,Pashchim Champaran,Valmiki Nagar,MADHUBANI,DAUNAHA,4,DAUNAHA,DAUNAHA,Deep tubewell,Ground Water,Inside Habitation,HandPump,Madhubani (Barina) Spot Source Scheme(0005681128)
82,Pashchim Champaran,Valmiki Nagar,MADHUBANI,DAUNAHA,5,DAUNAHA,DAUNAHA,Deep tubewell,Ground Water,Inside Habitation,HandPump,Madhubani (Barina) Spot Source Scheme(0005681128)
83,Pashchim Champaran,Valmiki Nagar,MADHUBANI,DAUNAHA,6,DAUNAHA,DAUNAHA,Shallow tubewell,Ground Water,Inside Habitation,HandPump,Madhubani Scheme(0001962813)
84,Pashchim Champaran,Valmiki Nagar,MADHUBANI,DAUNAHA,7,DAUNAHA,DAUNAHA,Deep tubewell,Ground Water,P.S. Pakrihaw a,HandPump,Madhubani Scheme(0002716542)
85,Pashchim Champaran,Valmiki Nagar,MADHUBANI,DAUNAHA,8,DAUNAHA,DAUNAHA,Deep tubewell,Ground Water,P.S. Pakrihaw a,HandPump,School Scheme(0006571463)
86,Pashchim Champaran,Valmiki Nagar,MADHUBANI,DAUNAHA,9,DAUNAHA,DAUNAHA,Deep tubewell,Ground Water,P.S. Daunaha,HandPump,School Scheme(0006571752)
87,Pashchim Champaran,Valmiki Nagar,MADHUBANI,DAUNAHA,10,DAUNAHA,GHEWRAHI,Deep tubewell,Ground Water,Inside Habitation,HandPump,Madhubani (Barina) Spot Source Scheme(0005681128)
88,Pashchim Champaran,Valmiki Nagar,MADHUBANI,DAUNAHA,11,DAUNAHA,GHEWRAHI,Deep tubewell,Ground Water,Inside Habitation,HandPump,Madhubani (Barina) Spot Source Scheme(0005681128)
89,Pashchim Champaran,Valmiki Nagar,MADHUBANI,DAUNAHA,12,DAUNAHA,GHEWRAHI,Shallow tubewell,Ground Water,Inside Habitation,HandPump,Madhubani Scheme(0001963006)
90,Pashchim Champaran,Valmiki Nagar,MADHUBANI,DAUNAHA,13,DAUNAHA,GHEWRAHI,Deep tubewell,Ground Water,P.S. Ghew rahi,HandPump,Madhubani Scheme(0002716529)
91,Pashchim Champaran,Valmiki Nagar,MADHUBANI,DAUNAHA,14,DAUNAHA,GHEWRAHI,Deep tubewell,Ground Water,P.S. Ghew rahi,HandPump,School Scheme(0006571776)
92,Pashchim Champaran,Valmiki Nagar,MADHUBANI,DAUNAHA,15,DAUNAHA,HARIJAN TOLI,Deep tubewell,Ground Water,Inside Habitation,HandPump,Madhubani (Barina) Spot Source Scheme(0005681128)
93,Pashchim Champaran,Valmiki Nagar,MADHUBANI,DAUNAHA,16,DAUNAHA,HARIJAN TOLI,Deep tubewell,Ground Water,Inside Habitation,HandPump,Madhubani (Barina) Spot Source Scheme(0005681128)
94,Pashchim Champaran,Valmiki Nagar,MADHUBANI,DAUNAHA,17,DAUNAHA,HARIJAN TOLI,Shallow tubewell,Ground Water,Inside Habitation,HandPump,Madhubani Scheme(0001963012)
95,Pashchim Champaran,Valmiki Nagar,MADHUBANI,DAUNAHA,18,DAUNAHA,MIYAN TOLI,Deep tubewell,Ground Water,Inside Habitation,HandPump,Madhubani (Barina) Spot Source Scheme(0005681128)
96,Pashchim Champaran,Valmiki Nagar,MADHUBANI,DAUNAHA,19,DAUNAHA,MIYAN TOLI,Deep tubewell,Ground Water,Nc/Pc Scheme For Madhubani Block,SPOT,Nc/Pc Scheme For Madhubani Block(0004545289)
97,Pashchim Champaran,Valmiki Nagar,MADHUBANI,DAUNAHA,20,DAUNAHA,MURGAHWA,Deep tubewell,Ground Water,Inside Habitation,HandPump,Madhubani (Barina) Spot Source Scheme(0005681128)
98,Pashchim Champaran,Valmiki Nagar,MADHUBANI,DAUNAHA,21,DAUNAHA,MURGAHWA,Deep tubewell,Ground Water,Inside Habitation,HandPump,Madhubani (Barina) Spot Source Scheme(0005681128)
99,Pashchim Champaran,Valmiki Nagar,MADHUBANI,DAUNAHA,22,DAUNAHA,MURGAHWA,Deep tubewell,Ground Water,Inside Habitation,HandPump,Madhubani (Barina) Spot Source Scheme(0005681128)
100,Pashchim Champaran,Valmiki Nagar,MADHUBANI,DAUNAHA,23,DAUNAHA,MURGAHWA,Shallow tubewell,Ground Water,Inside Habitation,HandPump,Madhubani Scheme(0001963017)
101,Pashchim Champaran,Valmiki Nagar,MADHUBANI,DAUNAHA,24,DAUNAHA,MURGAHWA,Deep tubewell,Ground Water,U.M.S. Murgahw a,HandPump,Madhubani Scheme(0002716522)
102,Pashchim Champaran,Valmiki Nagar,MADHUBANI,DAUNAHA,25,DAUNAHA,MURGAHWA,Deep tubewell,Ground Water,U.M.S. Murgahw a,HandPump,School Scheme(0006571911)
103,Pashchim Champaran,Valmiki Nagar,MADHUBANI,DAUNAHA,26,DAUNAHA,MUSHAR TOLI,Deep tubewell,Ground Water,Inside Habitation,HandPump,Madhubani (Barina) Spot Source Scheme(0005681128)
104,Pashchim Champaran,Valmiki Nagar,MADHUBANI,DAUNAHA,27,DAUNAHA,MUSHAR TOLI,Deep tubewell,Ground Water,Inside Habitation,HandPump,Madhubani (Barina) Spot Source Scheme(0005681128)
105,Pashchim Champaran,Valmiki Nagar,MADHUBANI,DAUNAHA,28,DAUNAHA,MUSHAR TOLI,Shallow tubewell,Ground Water,Inside Habitation,HandPump,Madhubani Scheme(0001963029)
106,Pashchim Champaran,Valmiki Nagar,MADHUBANI,DAUNAHA,29,DAUNAHA,MUSHAR TOLI,Deep tubewell,Ground Water,Near Habitation,HandPump,Madhubani Scheme(0007081181)
107,Pashchim Champaran,Valmiki Nagar,MADHUBANI,DAUNAHA,30,DAUNAHA,SAHU TOLI,Deep tubewell,Ground Water,Nc/Pc Scheme For Madhubani Block,SPOT,Nc/Pc Scheme For Madhubani Block(0004545290)
108,Pashchim Champaran,Valmiki Nagar,THAKRAHAN,THAKRAHA,1,BHAGWANPUR,BHAGWANPUR,Shallow tubewell,Ground Water,,HandPump,COVERAGE IN PC TOLA IN 2012- 13(0004773013)
109,Pashchim Champaran,Valmiki Nagar,THAKRAHAN,THAKRAHA,2,BHAGWANPUR,BHAGWANPUR,Deep tubewell,Ground Water,Nc/Pc Scheme For Thakrahan Block,SPOT,Nc/Pc Scheme For Thakrahan Block(0004546875)
110,Pashchim Champaran,Valmiki Nagar,THAKRAHAN,THAKRAHA,3,THAKRAHA,BELWARI PATTI,Deep tubewell,Ground Water,P.S. Belw ari Patti,HandPump,School Scheme(0006576198)
111,Pashchim Champaran,Valmiki Nagar,THAKRAHAN,THAKRAHA,4,THAKRAHA,BELWARI PATTI,Shallow tubewell,Ground Water,,HandPump,Thakrahan Scheme(0001963371)
112,Pashchim Champaran,Valmiki Nagar,THAKRAHAN,THAKRAHA,5,THAKRAHA,BELWARI PATTI,Deep tubewell,Ground Water,P.S. Belw ari Patti,HandPump,Thakrahan Scheme(0002718014)
113,Pashchim Champaran,Valmiki Nagar,THAKRAHAN,THAKRAHA,6,THAKRAHA,BHUAL PATTI,Shallow tubewell,Ground Water,,HandPump,COVERAGE IN PC TOLA IN 2012- 13(0004773079)
114,Pashchim Champaran,Valmiki Nagar,THAKRAHAN,THAKRAHA,7,THAKRAHA,BHUAL PATTI,Deep tubewell,Ground Water,P.S. Bhualpatti Balak,HandPump,School Scheme(0006576228)
115,Pashchim Champaran,Valmiki Nagar,THAKRAHAN,THAKRAHA,8,THAKRAHA,BHUAL PATTI,Deep tubewell,Ground Water,P.S. Bhualpatti Kanya,HandPump,School Scheme(0006576255)
116,Pashchim Champaran,Valmiki Nagar,THAKRAHAN,THAKRAHA,9,THAKRAHA,BHUAL PATTI,Deep tubewell,Ground Water,P.S. Bhualpatti Balak,HandPump,Thakrahan Scheme(0002719634)
117,Pashchim Champaran,Valmiki Nagar,THAKRAHAN,THAKRAHA,10,THAKRAHA,BHUAL PATTI,Deep tubewell,Ground Water,P.S. Bhualpatti Balak,HandPump,Thakrahan Scheme(0002719704)
118,Pashchim Champaran,Valmiki Nagar,THAKRAHAN,THAKRAHA,11,THAKRAHA,BHUAL PATTI,Deep tubewell,Ground Water,P.S. Bhualpatti Kanya,HandPump,Thakrahan Scheme(0002719745)
119,Pashchim Champaran,Valmiki Nagar,THAKRAHAN,THAKRAHA,12,THAKRAHA,JAGIRHA,Deep tubewell,Ground Water,U.M.S. Jagiraha,HandPump,School Scheme(0006576293)
120,Pashchim Champaran,Valmiki Nagar,THAKRAHAN,THAKRAHA,13,THAKRAHA,JAGIRHA,Deep tubewell,Ground Water,P.S. Bathaw a,HandPump,School Scheme(0006576327)
121,Pashchim Champaran,Valmiki Nagar,THAKRAHAN,THAKRAHA,14,THAKRAHA,JAGIRHA,Deep tubewell,Ground Water,INSIDE HABITATION,HandPump,THAKRAHA SCHEME(0006560189)
122,Pashchim Champaran,Valmiki Nagar,THAKRAHAN,THAKRAHA,15,THAKRAHA,JAGIRHA,Deep tubewell,Ground Water,NEAR DURGA MANDIR,HandPump,THAKRAHA SCHEME(0006560189)
123,Pashchim Champaran,Valmiki Nagar,THAKRAHAN,THAKRAHA,16,THAKRAHA,JAGIRHA,Shallow tubewell,Ground Water,,HandPump,Thakrahan Scheme(0001963375)
124,Pashchim Champaran,Valmiki Nagar,THAKRAHAN,THAKRAHA,17,THAKRAHA,JAGIRHA,Deep tubewell,Ground Water,P.S. Bathaw a,HandPump,Thakrahan Scheme(0002718432)
125,Pashchim Champaran,Valmiki Nagar,THAKRAHAN,THAKRAHA,18,THAKRAHA,JAGIRHA,Deep tubewell,Ground Water,U.M.S. Jagiraha,HandPump,Thakrahan Scheme(0002718436)
126,Pashchim Champaran,Valmiki Nagar,THAKRAHAN,THAKRAHA,19,THAKRAHA,JAGIRHA*,Deep tubewell,Ground Water,INSIDE HABITATION,HandPump,THAKRAHA SCHEME(0006560189)
