ID,District,AC,Block,SL.No.,GP Name,Total Detail Entered (With +ACY- Without Toilet) BLS+AC0-2012,BPL (2012),+ACI-Identified(APL, 2012)+ACI-,+ACI-UnIdentified (APL, 2012)+ACI-,+ACI-Total (UnIdentified  Identified, APL, 2012)+ACI-,Total (BPL+//0Aw//9ALL//QDv//0Av//9AL0-),Total HH Identified,No.of HH entered by name +AFs-2013+AC0-14+AF0-,No. of Households covered 2014+AC0-2015 (including unapproved),Total No. of Households Covered after Survey 2012,No.of HH reported by name +AFs-2015+AC0-16+AF0-
1,Madhubani,Phulparas,Ghoghardiha,1,AMAHI,3244,2417,492,0,492,2909,2909,0,7,19,12
2,Madhubani,Phulparas,Ghoghardiha,2,BASUARI,2815,2323,200,0,200,2523,2523,0,59,93,34
3,Madhubani,Phulparas,Ghoghardiha,3,BISHANPUR,1934,1585,149,0,149,1734,1734,0,19,47,28
4,Madhubani,Phulparas,Ghoghardiha,4,BRAHMPUR (N),1849,905,755,0,755,1660,1660,0,508,530,22
5,Madhubani,Phulparas,Ghoghardiha,5,BRAHMPUR (S),1781,1318,276,0,276,1594,1594,0,0,26,26
6,Madhubani,Phulparas,Ghoghardiha,6,BRAHMPUR BATHNAHA,2098,717,1007,165,1172,1889,1724,0,1,9,8
7,Madhubani,Phulparas,Ghoghardiha,7,CHHAJNA,1998,1787,1,0,1,1788,1788,0,0,47,47
8,Madhubani,Phulparas,Ghoghardiha,8,CHIKNA,3744,3356,1,0,1,3357,3357,0,72,131,59
9,Madhubani,Phulparas,Ghoghardiha,9,INARWA,1463,1034,277,0,277,1311,1311,0,3,30,27
10,Madhubani,Phulparas,Ghoghardiha,10,KEOTANA,2417,1214,949,0,949,2163,2163,0,68,96,28
11,Madhubani,Phulparas,Ghoghardiha,11,NAUA BAKHAR,2333,1993,97,0,97,2090,2090,0,2,82,80
12,Madhubani,Phulparas,Ghoghardiha,12,PARSA (N),1807,1179,440,3,443,1622,1619,0,0,17,17
