Sno.,Village Name,Habitation Name,Source Type,Source Type Category Location,Location,Type,Scheme Name
1,KANGLI,KANGLI,Deep tubewell,Ground Water,Nc/Pc Scheme For Sikta Block,SPOT,Nc/Pc Scheme For Sikta Block(0004546827)
2,MATHIA,MATHIA,Deep tubewell,Ground Water,Nc/Pc Scheme For Sikta Block,SPOT,Nc/Pc Scheme For Sikta Block(0004546828)
3,MATHIA,NAHAR PERKA TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Sikta Block,SPOT,Nc/Pc Scheme For Sikta Block(0004546829)
4,MATHIA,NAYA TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Sikta Block,SPOT,Nc/Pc Scheme For Sikta Block(0004546830)
5,PARSOTIMPUR,PARSOTIM PUR,Deep tubewell,Ground Water,Nc/Pc Scheme For Sikta Block,SPOT,Nc/Pc Scheme For Sikta Block(0004546831)
6,PASRAMPUR,PASRAM PUR,Deep tubewell,Ground Water,,HandPump,Sikta Scheme(0001970048)
7,POKHARIA,NAYA TOLA,Deep tubewell,Ground Water,,HandPump,Sikta Scheme(0001970053)
8,POKHARIA,POKHARIA,Deep tubewell,Ground Water,,HandPump,Sikta Scheme(0001970058)
9,SENUARIYA,SENUARIYA,Deep tubewell,Ground Water,,HandPump,Sikta Scheme(0001970065)
10,SENUARIYA,SENUARIYA,Deep tubewell,Ground Water,PASWAN SIDE,HandPump,SIKTA SCHEME(0006569668)
11,SENUARIYA,SERWA TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Sikta Block,SPOT,Nc/Pc Scheme For Sikta Block(0004546832)
12,SENUARIYA,SIDHAWALIA,Deep tubewell,Ground Water,Nc/Pc Scheme For Sikta Block,SPOT,Nc/Pc Scheme For Sikta Block(0004546833)
