Sno.,Village Name,Habitation Name,Source Type,Source Type Category Location,Location,Type,Scheme Name
1,BAKULAHIA,BAKULAHIYA,Deep tubewell,Ground Water,Nc/Pc Scheme For Mainatanr Block,SPOT,Nc/Pc Scheme For Mainatanr Block(0004545509)
2,BAKULAHIA,HARIJAN TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Mainatanr Block,SPOT,Nc/Pc Scheme For Mainatanr Block(0004545510)
3,BAKULAHIA,THARU TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Mainatanr Block,SPOT,Nc/Pc Scheme For Mainatanr Block(0004545511)
4,BAKULAHIA,YADAV TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Mainatanr Block,SPOT,Nc/Pc Scheme For Mainatanr Block(0004545512)
5,BEHRI,BEHRI,Deep tubewell,Ground Water,,HandPump,Mainatanr Scheme(0001967920)
6,BEHRI,BEHRI,Deep tubewell,Ground Water,INSIDE HABITATION,HandPump,MAINATNAD SCHEME(0006575652)
7,BEHRI,BEHRI,Deep tubewell,Ground Water,NEAR PIPAL,HandPump,MAINATNAD SCHEME(0006575652)
8,CHAPARIA TOLA,CHAPARIA TOLA,Shallow tubewell,Ground Water,Inside Habitation,HandPump,COVERAGE IN PC TOLA IN 2012- 13(0004669204)
9,CHAPARIA TOLA,CHAPARIA TOLA,Deep tubewell,Ground Water,Inside Habitation,HandPump,Mainatanr And Narkatiaganj Spot Source Scheme(0005681236)
10,CHAPARIA TOLA,CHAPARIA TOLA,Deep tubewell,Ground Water,Road Side,HandPump,Mainatanr And Narkatiaganj Spot Source Scheme(0005681236)
11,CHAPARIA TOLA,CHAPARIA TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Mainatanr Block,SPOT,Nc/Pc Scheme For Mainatanr Block(0004545513)
12,CHAPARIA TOLA,HARIJAN TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Mainatanr Block,SPOT,Nc/Pc Scheme For Mainatanr Block(0004545514)
13,CHAPARIA TOLA,MANDIR TOLA,Deep tubewell,Ground Water,,HandPump,Mainatanr And Narkatiaganj Spot Source Scheme(0005681236)
14,CHAPARIA TOLA,MANDIR TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Mainatanr Block,SPOT,Nc/Pc Scheme For Mainatanr Block(0004545515)
15,CHAPARIA TOLA,YADAV TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Mainatanr Block,SPOT,Nc/Pc Scheme For Mainatanr Block(0004545516)
16,HARDIA,HARDIA,Deep tubewell,Ground Water,Nc/Pc Scheme For Mainatanr Block,SPOT,Nc/Pc Scheme For Mainatanr Block(0004545517)
17,HARDIA,JHARCE TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Mainatanr Block,SPOT,Nc/Pc Scheme For Mainatanr Block(0004545518)
18,JIGNA,HARIJAN TOLI,Deep tubewell,Ground Water,Nc/Pc Scheme For Mainatanr Block,SPOT,Nc/Pc Scheme For Mainatanr Block(0004545519)
19,JIGNA,JIGNA,Deep tubewell,Ground Water,Near Primary School,HandPump,Mainatand Scheme(0007066845)
20,JIGNA,JIGNA,Deep tubewell,Ground Water,Nc/Pc Scheme For Mainatanr Block,SPOT,Nc/Pc Scheme For Mainatanr Block(0004545520)
21,PACHRAUTA,DHAUJAN TOLA,Deep tubewell,Ground Water,Near Kuw a,HandPump,Mainatand Scheme(0007066845)
22,PACHRAUTA,DHAUJAN TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Mainatanr Block,SPOT,Nc/Pc Scheme For Mainatanr Block(0004545521)
23,PACHRAUTA,HARIJAN TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Mainatanr Block,SPOT,Nc/Pc Scheme For Mainatanr Block(0004545522)
24,PACHRAUTA,PACHRAUTA,Deep tubewell,Ground Water,Nc/Pc Scheme For Mainatanr Block,SPOT,Nc/Pc Scheme For Mainatanr Block(0004545523)
25,RAMPUR,RAMPUR,Deep tubewell,Ground Water,INSIDE HABITATION,HandPump,MAINATAND SCHEME(0006575556)
26,RAMPUR,RAMPUR,Deep tubewell,Ground Water,NEAR DURGA MANDIR,HandPump,MAINATAND SCHEME(0006575556)
27,RAMPUR,RAMPUR,Deep tubewell,Ground Water,,HandPump,Mainatanr Scheme(0001967923)
28,SIHNAULA,DHANGAR TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Mainatanr Block,SPOT,Nc/Pc Scheme For Mainatanr Block(0004545524)
29,SIHNAULA,HARIJAN TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Mainatanr Block,SPOT,Nc/Pc Scheme For Mainatanr Block(0004545525)
30,SIHNAULA,SAHNULA,Deep tubewell,Ground Water,Nc/Pc Scheme For Mainatanr Block,SPOT,Nc/Pc Scheme For Mainatanr Block(0004545526)
