Sno.,Village Name,Habitation Name,Source Type,Source Type Category Location,Location,Type,Scheme Name
1,BARWA,BARWA,Deep tubewell,Ground Water,Inside Habitation,HandPump,Mainatanr And Narkatiaganj Spot Source Scheme(0005681236)
2,BARWA,BARWA,Deep tubewell,Ground Water,Nc/Pc Scheme For Mainatanr Block,SPOT,Nc/Pc Scheme For Mainatanr Block(0004545323)
3,BARWA,DHOBI TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Mainatanr Block,SPOT,Nc/Pc Scheme For Mainatanr Block(0004545324)
4,BARWA,HARIJAN TOLA,Shallow tubewell,Ground Water,Inside Habitation,HandPump,COVERAGE IN PC TOLA IN 2012- 13(0004745914)
5,BARWA,HARIJAN TOLA,Deep tubewell,Ground Water,Road Side,HandPump,Mainatanr And Narkatiaganj Spot Source Scheme(0005681236)
6,BARWA,HARIJAN TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Mainatanr Block,SPOT,Nc/Pc Scheme For Mainatanr Block(0004545325)
7,BARWA,MUSHAR TOLI,Deep tubewell,Ground Water,Nc/Pc Scheme For Mainatanr Block,SPOT,Nc/Pc Scheme For Mainatanr Block(0004545326)
8,BARWA,SHARNARTHI TOLA,Deep tubewell,Ground Water,Nc/Pc Scheme For Mainatanr Block,SPOT,Nc/Pc Scheme For Mainatanr Block(0004545327)
9,KAULAPUR,KAULAPUR,Deep tubewell,Ground Water,Nc/Pc Scheme For Mainatanr Block,SPOT,Nc/Pc Scheme For Mainatanr Block(0004545328)
10,PACHRUKHA,PACHRUKHIYA,Deep tubewell,Ground Water,,HandPump,Mainatanr And Narkatiaganj Spot Source Scheme(0005681236)
11,PACHRUKHA,PACHRUKHIYA,Deep tubewell,Ground Water,Nc/Pc Scheme For Mainatanr Block,SPOT,Nc/Pc Scheme For Mainatanr Block(0004545329)
12,PACHRUKHA,SARNARTHI TOLA,Deep tubewell,Ground Water,Near Peapal Tree,HandPump,Mainatand Scheme(0007066845)
13,PACHRUKHA,SARNARTHI TOLA,Deep tubewell,Ground Water,,HandPump,Mainatanr And Narkatiaganj Spot Source Scheme(0005681236)
14,PACHRUKHA,SARNARTHI TOLA,Deep tubewell,round ater,Nc/Pc Scheme For Mainatanr Block,SPOT,Nc/Pc Scheme For Mainatanr Block(0004545330)
15,PARSAUNI,PARSAUNI,Deep tubewell,round ater,INSIDE HABITATION,HandPump,MAINATAND SCHEME(0006573760)
16,PARSAUNI,PARSAUNI,Deep tubewell,round ater,CHAMAR TOLI,HandPump,MAINATAND SCHEME(0006573760)
17,PARSAUNI,PARSAUNI,Deep tubewell,round ater,Nc/Pc Scheme For Mainatanr Block,SPOT,Nc/Pc Scheme For Mainatanr Block(0004545331)
18,SENUARIA,SENUWARIYA,Deep tubewell,round ater,Near Pokhara,HandPump,Mainatand Scheme(0007066845)
19,SENUARIA,SENUWARIYA,Deep tubewell,round ater,Nc/Pc Scheme For Mainatanr Block,SPOT,Nc/Pc Scheme For Mainatanr Block(0004545332)
20,SIRHWA,SHERHWA,Deep tubewell,round ater,,HandPump,Mainatanr Scheme(0001966614)
