Sno.,Village Name,Habitation Name,Source Type,Source Type Category Location,Location,Type,Scheme Name
1,GAWNAHA,GAUNAHA,Deep tubewell,Ground Water,,PWS,Gaunaha Rural Pipe Water Supply Scheme(0001966273)
2,GAWNAHA,GAUNAHA,Deep tubewell,Ground Water,,HandPump,Gaunaha Scheme(0001961905)
3,GAWNAHA,GAUNAHA,Deep tubewell,Ground Water,INSIDE HABITATION,HandPump,GAUNAHA SCHEME(0006569544)
4,GAWNAHA,GAUNAHA,Deep tubewell,Ground Water,HARIJAN TOLI,HandPump,GAUNAHA SCHEME(0006569544)
5,HARKATWA,HARKATWA,Deep tubewell,Ground Water,Inside Habitation,HandPump,Gaunaha (Bajra) Spot Source Scheme(0005676027)
6,HARKATWA,HARKATWA,Deep tubewell,Ground Water,Nc/Pc Scheme For Gaunaha Block,SPOT,Nc/Pc Scheme For Gaunaha Block(0004544722)
7,MAGURAHA,MANGURHA,Shallow tubewell,Ground Water,Inside Habitation,HandPump,COVERAGE IN PC TOLA IN 2012- 13(0004668412)
8,MAGURAHA,MANGURHA,Deep tubewell,Ground Water,Inside Habitation,HandPump,Gaunaha (Bajra) Spot Source Scheme(0005676027)
9,MAGURAHA,MANGURHA,Deep tubewell,Ground Water,Inside Habitation,HandPump,Gaunaha Scheme(0001961918)
10,RUPAULIA,RUPAULIYA,Deep tubewell,Ground Water,Inside Habitation,HandPump,Gaunaha (Bajra) Spot Source Scheme(0005676027)
11,RUPAULIA,RUPAULIYA,Deep tubewell,Ground Water,Inside Habitation,HandPump,Gaunaha (Bajra) Spot Source Scheme(0005676027)
12,RUPAULIA,RUPAULIYA,Deep tubewell,Ground Water,Inside Habitation,HandPump,Gaunaha (Bajra) Spot Source Scheme(0005676027)
13,RUPAULIA,RUPAULIYA,Deep tubewell,Ground Water,Near School,HandPump,Gaunaha Scheme(0007067025)
14,RUPAULIA,RUPAULIYA,Deep tubewell,Ground Water,Nc/Pc Scheme For Gaunaha Block,SPOT,Nc/Pc Scheme For Gaunaha Block(0004544723)
